English,Mon,Original_Definition
Vt.vi.   ဂတေဝ်ယာံ၊  ဂရိုဟ်ဂတေဝ်၊  ဇဝေါဝ်ရမတ်၊  ဇဝေါဝ်ဍာ်ရမတ်၊  ဇွောဝ်လေၚ်၊  လရိုအ်၊  ပၠဳဍာ်ရမတ်၊  ယာံ၊  ယာံဂတေဝ်၊  ယာံဂကဝ်၊  ယာံဇွောဝ်ဍာ်ရမတ်၊  ယာံဟဳ၊  ဍာ်ရမတ်ဒတုံစှ်ေ၊  လရိုအ်၊  လဝံါ။  weeping   မကယျောဝ်စှ်ေဒၟံၚ်ကဵုတၞာၚ်ကျေဝ်ကျေဝ်ဂေါဝ်ဂေါဝ်။  n.  ဒဒှ်မယာံလရိုအ်၊  ယဝံါ။,weep,vt.vi. (pt.pp.wept)  ဂတေဝ်ယာံ၊  ဂရိုဟ်ဂတေဝ်၊  ဇဝေါဝ်ရမတ်၊  ဇဝေါဝ်ဍာ်ရမတ်၊  ဇွောဝ်လေၚ်၊  လရိုအ်၊  ပၠဳဍာ်ရမတ်၊  ယာံ၊  ယာံဂတေဝ်၊  ယာံဂကဝ်၊  ယာံဇွောဝ်ဍာ်ရမတ်၊  ယာံဟဳ၊  ဍာ်ရမတ်ဒတုံစှ်ေ၊  လရိုအ်၊  လဝံါ။  weeping (adj)  မကယျောဝ်စှ်ေဒၟံၚ်ကဵုတၞာၚ်ကျေဝ်ကျေဝ်ဂေါဝ်ဂေါဝ်။  n.  ဒဒှ်မယာံလရိုအ်၊  ယဝံါ။
Vt.vi.   ဂန်၊  တၞၚ်၊  တ္ၚေပ်၊  သ္ဂန်၊  သ္ကေပ်၊  ရပ်တ္ၚေတ်လဝ်၊  ဒဇက်ရပ်လဝ်။  n.  ဒဒှ်မရပ်တ္ၚေတ်လဝ်၊  ပွမတံၚ်ဒဇက်ဂြဲလဝ်။  in the grip of a violent fever.   ယဲၚာန်မရပ်၊  ၚာန်ရပ်။,grip,vt.vi. (-pp-)  ဂန်၊  တၞၚ်၊  တ္ၚေပ်၊  သ္ဂန်၊  သ္ကေပ်၊  ရပ်တ္ၚေတ်လဝ်၊  ဒဇက်ရပ်လဝ်။  n.  ဒဒှ်မရပ်တ္ၚေတ်လဝ်၊  ပွမတံၚ်ဒဇက်ဂြဲလဝ်။  in the grip of a violent fever. (n)  ယဲၚာန်မရပ်၊  ၚာန်ရပ်။
Vt.vi.   ဂပေက်၊  ပၠံၚ်ကေတ်၊  ပၠေၚ်၊  လီုလာ်၊  သကဵုဒှ်အာမဟွံလုပ်ကေၚ်ကာ၊  အုတ်အာ။  ၂။  ပလီုပလာ်၊  သကဵုဒ္ဂေတ်ပဋိပတ်လီု။,spoil,vt.vi. (pt.pp.-t or -ed)  ဂပေက်၊  ပၠံၚ်ကေတ်၊  ပၠေၚ်၊  လီုလာ်၊  သကဵုဒှ်အာမဟွံလုပ်ကေၚ်ကာ၊  အုတ်အာ။  ၂။  ပလီုပလာ်၊  သကဵုဒ္ဂေတ်ပဋိပတ်လီု။
Vt.vi.   ဂယှ်ေ၊  ဒယှ်ေ။  ၂။  ဗြုညံၚ်ရဴရမျှာၚ်ချောတ်။  singsong   ရမျှာၚ်ဒယှ်ေဒၟံၚ်ထပ်တုဲထပ်ပၠန် မသကဵုစိုတ်လ္ၚုလ္ၚန်။  adj.  မဒယှ်ေနကဵုရမျှာၚ်မၞိဟ်ဂမၠိုၚ်ဗျာၚ်ဗျာၚ်။  singer   ခၟဴဒွက်၊  ထၟာဲဒွက်။,sing,"vt.vi. (pt.sang, pp.sung)  ဂယှ်ေ၊  ဒယှ်ေ။  ၂။  ဗြုညံၚ်ရဴရမျှာၚ်ချောတ်(ဖျောတ်)။  singsong (n)  ရမျှာၚ်ဒယှ်ေဒၟံၚ်ထပ်တုဲထပ်ပၠန် မသကဵုစိုတ်လ္ၚုလ္ၚန်။  adj.  မဒယှ်ေနကဵုရမျှာၚ်မၞိဟ်ဂမၠိုၚ်ဗျာၚ်ဗျာၚ်။  singer (n)  ခၟဴဒွက်၊  ထၟာဲဒွက်။"
Vt.vi.   ဂရိုဟ်၊  တံၚ်ဓရိုက်။  n.  ပွမဂရိုဟ်။  ၂။  လယှ်ဂြိပ်အာဇကု၊  ချဳဒရာၚ်။  ၃။  ဒဒှ်မဂြိပ်၊  ပွမချဳဒရာၚ်။,jog,vt.vi. (-gg-)  ဂရိုဟ်၊  တံၚ်ဓရိုက်။  n.  ပွမဂရိုဟ်။  ၂။  လယှ်ဂြိပ်အာဇကု၊  ချဳဒရာၚ်။  ၃။  ဒဒှ်မဂြိပ်၊  ပွမချဳဒရာၚ်။
Vt.vi.   ဂိုတ်ဂစာန်ကၠေံစိုတ်လွဳပရာ။  n.  မၞိဟ်ကၠေံစိုတ်လွဳပရာ၊  ဒဂိတ်လိက်၊  မၞိဟ်ဟွံဖျေံလိက်နူတဲ၊  မၞိဟ်ဟွံဗလးမတ်ကဵုလိက်။,swot,vt.vi. (-tt-)  ဂိုတ်ဂစာန်ကၠေံစိုတ်လွဳပရာ။  n.  မၞိဟ်ကၠေံစိုတ်လွဳပရာ၊  ဒဂိတ်လိက်၊  မၞိဟ်ဟွံဖျေံလိက်နူတဲ၊  မၞိဟ်ဟွံဗလးမတ်ကဵုလိက်။
Vt.vi.   ဂိုၚ်ဒေပ်စွံလဝ်အပ္ဍဲတဲ၊  ဒ္ဂိုန်။  ၂။  တန်တဴပ္ဍဲကတိ၊  မၚ်မွဲကတိ။  ၃။  ထံက်ပၚ်။  ၄။  မၚ်မွဲ၊  မၚ်မွဲရံၚ်စံၚ်၊  ထိၚ်ဒက်။  ၅။  ပ္တိုန်သမ္တီလဝ်၊  ကၠောန်လဝ်စရၚ်။  ၆။  ဒမၠုက်လဝ်ကၞိက်လဒဵုလဝ်ညံၚ်ရဴညးဂမၠိုၚ်ဟဂွံတီ။  ရ။  ကၠောန်ဆက်တုဲဆက်ပၠန်။  ၈။  စဵုဒၞာ၊  ဆဵုဒဝ်။  keeper   ဂမာ၊  ပမၚ်၊  ပၟၚ်၊  မၞိဟ်မၚ်မွဲအာ၊  မၞိဟ်မၚ်။  keeping   ပွမမၚ်မွဲ၊  ဒဒှ်မထိၚ်ဒက်။  keep burning.   စံၚ်ဗ္ဂုဲ။  keep a festival.   ဝေၚ်တဴသဘၚ်။  keep apart.   သ္ဍးပရှာဲ။  keep away.   ဝေၚ်၊  လဝေၚ်။  keep away from.   ဝေၚ်ဒဴ။  keep back.   ကနိက်၊  ကၞိက်၊  ပၠံ၊  ပၠံတရဴ၊  ဖျာ၊  ဖျာတရဴ။  keep company with.   ပအသာ။  keep down.   ဖျဝ်ဖျေံ။  keep in order.   အုဲဗဂုဲ။  keep in repair.   အုဲဗဂုဲ။  keep under.   တံၚ်တာ။  keep watch.   မၚ်ကၚ်။,keep,vt.vi. (pt.pp.kept)  ဂိုၚ်ဒေပ်စွံလဝ်အပ္ဍဲတဲ၊  ဒ္ဂိုန်။  ၂။  တန်တဴပ္ဍဲကတိ၊  မၚ်မွဲကတိ။  ၃။  ထံက်ပၚ်။  ၄။  မၚ်မွဲ၊  မၚ်မွဲရံၚ်စံၚ်၊  ထိၚ်ဒက်။  ၅။  ပ္တိုန်သမ္တီလဝ်၊  ကၠောန်လဝ်စရၚ်။  ၆။  ဒမၠုက်လဝ်ကၞိက်လဒဵုလဝ်ညံၚ်ရဴညးဂမၠိုၚ်ဟဂွံတီ။  ရ။  ကၠောန်ဆက်တုဲဆက်ပၠန်။  ၈။  စဵုဒၞာ၊  ဆဵုဒဝ်။  keeper (n)  ဂမာ(ဂၟာ)၊  ပမၚ်၊  ပၟၚ်၊  မၞိဟ်မၚ်မွဲအာ၊  မၞိဟ်မၚ်။  keeping (n)  ပွမမၚ်မွဲ၊  ဒဒှ်မထိၚ်ဒက်။  keep burning. (vt.vi)  စံၚ်ဗ္ဂုဲ။  keep a festival. (vt.vi)  ဝေၚ်တဴသဘၚ်။  keep apart. (vt.vi)  သ္ဍးပရှာဲ။  keep away. (vt.vi)  ဝေၚ်၊  လဝေၚ်။  keep away from. (vt.vi)  ဝေၚ်ဒဴ။  keep back. (vt.vi)  ကနိက်၊  ကၞိက်၊  ပၠံ၊  ပၠံတရဴ၊  ဖျာ၊  ဖျာတရဴ။  keep company with. (vt.vi)  ပအသာ။  keep down. (vt.vi)  ဖျဝ်ဖျေံ။  keep in order. (vt.vi)  အုဲဗဂုဲ။  keep in repair. (vt.vi)  အုဲဗဂုဲ။  keep under. (vt.vi)  တံၚ်တာ။  keep watch. (vt.vi)  မၚ်ကၚ်။
Vt.vi.   ဂုဟ်၊  ဂုဟ်တိုန်၊  ဂုဟ်ဖ္ဍံၚ်တိုန်၊  ဂုဟ်ဖ္ဍံၚ်ဒၟံၚ်၊  ဂုဟ်မိုပ်ဒၟံၚ်၊  ဂုဟ်ကလံၚ်တိုန်၊  ဂုဟ်ပုတိုန်၊  ပု၊  ပံၚ်၊  ပံၚ်ကၟိုဟ်၊  ဖဍံၚ်၊  သကဵုဇၞော်ဂုဟ်တိုန်။  ၂။  သကဵုဂုဟ်ဖ္ဍံၚ်တိုန်။  swell up.   ပုတၟိုဟ်၊  ပုဖ္ဍံၚ်တိုန်၊  ပေါၚ်၊  ပေါၚ်တိုန်၊  ဂုဟ်တိုန်။  n.  ဒဒှ်မသၠုၚ်ပ္တိုန်ရမျှာၚ်ကွိၚ်ကွိုက်သိုက်သိုက်။  ၂။  ဇွိုန်၊  ဇွိုန်လပှ်။  ၃။  ပူဂဵုမနွံကဵုစရာဲအဟိက်၊  ပူဂဵုမနွံကဵုသြဇာအသံ။  swelling   ယဲဂုဟ်၊  ယဲဖဍံ၊  သရမဂုဟ်ဖ္ဍံၚ်မံၚ်၊  သရဝပ်မဂုဟ်ဖ္ဍံၚ်မံၚ်။  a swelling of the skin.   ယဲမဖ္ဍံ။  a sea swell.   ဇွိုန်သာဂရ၊  ဇွိုန်လပှ်ဂၚ်။,swell,"vt.vi. (pt.swelled, pp.swelled or swollen)  ဂုဟ်၊  ဂုဟ်တိုန်၊  ဂုဟ်ဖ္ဍံၚ်တိုန်၊  ဂုဟ်ဖ္ဍံၚ်ဒၟံၚ်၊  ဂုဟ်မိုပ်ဒၟံၚ်၊  ဂုဟ်ကလံၚ်တိုန်၊  ဂုဟ်ပုတိုန်၊  ပု၊  ပံၚ်၊  ပံၚ်ကၟိုဟ်၊  ဖဍံၚ်၊  သကဵုဇၞော်ဂုဟ်တိုန်။  ၂။  သကဵုဂုဟ်ဖ္ဍံၚ်တိုန်။  swell up. (vt.vi)  ပုတၟိုဟ်၊  ပုဖ္ဍံၚ်တိုန်၊  ပေါၚ်၊  ပေါၚ်တိုန်၊  ဂုဟ်တိုန်။  n.  ဒဒှ်မသၠုၚ်ပ္တိုန်ရမျှာၚ်ကွိၚ်ကွိုက်သိုက်သိုက်။  ၂။  ဇွိုန်၊  ဇွိုန်လပှ်။  ၃။  ပူဂဵုမနွံကဵုစရာဲအဟိက်၊  ပူဂဵုမနွံကဵုသြဇာအသံ။  swelling (n)  ယဲဂုဟ်၊  ယဲဖဍံ(ဍအ်)၊  သရမဂုဟ်ဖ္ဍံၚ်မံၚ်၊  သရဝပ်မဂုဟ်ဖ္ဍံၚ်မံၚ်။  a swelling of the skin. (n)  ယဲမဖ္ဍံ။  a sea swell. (n)  ဇွိုန်သာဂရ၊  ဇွိုန်လပှ်ဂၚ်။"
Vt.vi.   ဂေတ်ကၚ်၊  မၚ်ကၚ်။  n.  ဂကောံကၚ်၊  မၞိဟ်မၚ်ကၚ်။  ၂။  ဒဒှ်မဂေတ်ကၚ်။,patrol,vt.vi. (-ll-)  ဂေတ်ကၚ်၊  မၚ်ကၚ်။  n.  ဂကောံကၚ်၊  မၞိဟ်မၚ်ကၚ်။  ၂။  ဒဒှ်မဂေတ်ကၚ်။
Vt.vi.   ဂေတ်ပူအာ၊  ဂေတ်ရေတ်အာ၊  ဂေတ်တ္ၚံက်အာ၊  ဂေတ်ကဝိုအ်အာ၊  ဂေတ်ကဝိုၚ်အာ၊  ပူ၊  ပူတလီ။  ၂။  ပူဇုက်၊  ထမိုန်ဒက်။  ၃။  ဗ္ဂေတ်၊  ဗ္ဂေတ်ပ္တိုန်။  ၄။  ကဵုအသံ။  ၅။  ပတုဲထောံကမၠောန်၊  ရုပ်ထောံကမၠောန်။  ၆။  သကဵုစိုတ်ချဳဒရာၚ်ကြံၚ်မ္ၚိုဟ်ကၠုၚ်။  n.  ဒၞာဲတ္ၚံက်ကဝိုၚ်၊  ဒၞာဲတ္ၚံက်ဂေတ်။  wind thread around a spool.   ဒရာတောဝ်။,wind,"|2| vt.vi. (pt.pp.wound)  ဂေတ်ပူအာ၊  ဂေတ်ရေတ်အာ၊  ဂေတ်တ္ၚံက်အာ၊  ဂေတ်ကဝိုအ်အာ၊  ဂေတ်ကဝိုၚ်အာ၊  ပူ၊  ပူတလီ။  ၂။  ပူဇုက်၊  ထမိုန်ဒက်။  ၃။  ဗ္ဂေတ်(စက်)၊  ဗ္ဂေတ်ပ္တိုန်(နကဵုရံက်,နကဵုကရောဲ)။  ၄။  ကဵုအသံ။  ၅။  ပတုဲထောံကမၠောန်၊  ရုပ်ထောံကမၠောန်။  ၆။  သကဵုစိုတ်ချဳဒရာၚ်ကြံၚ်မ္ၚိုဟ်ကၠုၚ်။  n.  ဒၞာဲတ္ၚံက်ကဝိုၚ်၊  ဒၞာဲတ္ၚံက်ဂေတ်။  wind thread around a spool. (vt)  ဒရာတောဝ်။"
Vt.vi.   ဂံါ၊  ဂံါအာဂတ။  ၂။  ကွာ်ဂံါ၊  ဂဍောန်၊  ဂဍောန်ကွာ်။  ၃။  သၠုၚ်ပ္တိုန်၊  သကဵုတောတက်တိုန်။  n.  လဂံါ၊  ဒဒှ်မဂံါ၊  လမာ်။  ၂။  ဗရုကွာ်။  ၃။  ပွမယဵုဒုၚ်။  ၄။  အဆၚ်၊  ကဆံၚ်၊  ကၞၚ်ကၞိန်ဒၞာဲဝဲါ၊  ဒဒှ်ကဆံၚ်မတိုန်ကၠုၚ်။  step carefully.   သဍောန်။  step in.   ဂံါလုပ်။  step over.   ဂံါသရုၚ်၊  စရုၚ်၊  စရုၚ်ကၠောံ။  step proudly.   ခြေံ။  step lightly.   ခြေံ၊  ဂံါကွာ်ကဵုသတိ။,step,vt.vi. (-pp-)  ဂံါ၊  ဂံါအာဂတ။  ၂။  ကွာ်ဂံါ၊  ဂဍောန်၊  ဂဍောန်ကွာ်။  ၃။  သၠုၚ်ပ္တိုန်၊  သကဵုတောတက်တိုန်။  n.  လဂံါ၊  ဒဒှ်မဂံါ၊  လမာ်။  ၂။  ဗရုကွာ်။  ၃။  ပွမယဵုဒုၚ်။  ၄။  အဆၚ်၊  ကဆံၚ်၊  ကၞၚ်ကၞိန်ဒၞာဲဝဲါ၊  ဒဒှ်ကဆံၚ်မတိုန်ကၠုၚ်။  step carefully. (vi)  သဍောန်။  step in. (vi)  ဂံါလုပ်။  step over. (vt.vi)  ဂံါသရုၚ်၊  စရုၚ်၊  စရုၚ်ကၠောံ။  step proudly. (vi)  ခြေံ(ညံၚ်ရဴစာၚ်)။  step lightly. (vi)  ခြေံ၊  ဂံါကွာ်ကဵုသတိ။
Vt.vi.   ဂး၊  သ္ဂး၊  ဟီု၊  ဟီုဂး၊  ဟီုဇီု။  ၂။  ဟီုပါၚ်တိုက်၊  ဖ္ဍောတ်ပါၚ်တိုက်။  saying   ဂလာန်ပေါရဏာံမစေန်ဆက်စှ်ေကၠုၚ်နူတမၠာ၊  ဘာန်၊  လဟီု။,say,vt.vi. (pt.pp.said)  ဂး၊  သ္ဂး၊  ဟီု၊  ဟီုဂး၊  ဟီုဇီု။  ၂။  ဟီုပါၚ်တိုက်၊  ဖ္ဍောတ်ပါၚ်တိုက်။  saying (n)  ဂလာန်ပေါရဏာံမစေန်ဆက်စှ်ေကၠုၚ်နူတမၠာ၊  ဘာန်၊  လဟီု။
Vt.vi.   ဂ္ဇံ၊  လုပ်ပါအနေဒဒှ်ညးစၞး၊  လုပ်သွဟ်လိက်။  ၂။  ဍိုက်။  ၃။  ဍုန်။  ၃။  လဒပ်။  sitting   ဒဒှ်မဂ္ဇံ၊  ဒဒှ်မသ္ပပေဲါကောံဓရီု၊  အခိၚ်ကောံဓရီု။  sit cross-legged.   ဂဇံထဝဲါ၊  ဂဇံတက်ထဝဲါ။  sit astride.   ဂါပ်၊  ဂါပ်ဂဇံ။  sit beside.   သဳကၠဳ။  sit in judgment.   သ္ဂုတ်သွာတ်၊  သ္ဂုတ်သွာတ်သၞောဝ်၊  သ္ဂုတ်သွာတ်အမှု။  sit upon.   တဏၚ်၊  တဏၚ်လ္ဂုၚ်။,sit,vt.vi. (pt.pp.sat)  ဂ္ဇံ၊  လုပ်ပါအနေဒဒှ်ညးစၞး၊  လုပ်သွဟ်လိက်။  ၂။  ဍိုက်။  ၃။  ဍုန်(က္ဍုန်)(ဂစေံ)။  ၃။  လဒပ်(စာၚ်)။  sitting (n)  ဒဒှ်မဂ္ဇံ၊  ဒဒှ်မသ္ပပေဲါကောံဓရီု၊  အခိၚ်ကောံဓရီု။  sit cross-legged. (n)  ဂဇံထဝဲါ၊  ဂဇံတက်ထဝဲါ။  sit astride. (vt.vi)  ဂါပ်၊  ဂါပ်ဂဇံ။  sit beside. (vt.vi)  သဳကၠဳ။  sit in judgment. (vt.vi)  သ္ဂုတ်သွာတ်၊  သ္ဂုတ်သွာတ်သၞောဝ်၊  သ္ဂုတ်သွာတ်အမှု။  sit upon. (vt.vi)  တဏၚ်၊  တဏၚ်လ္ဂုၚ်(တၞၚ်)။
Vt.vi.   ဂြာတ်၊  ဒြာတ်၊  ဂြာတ်မ၊  ဒြာတ်မ၊  တဵုပ္တံ။  sow seed.   ဂြာတ်မ၊  တဵုကလုတ်၊  ဒြာတ်မ။  n.  ကၠိက်ၝောံ၊  ကၠိက်ၝောံဇၞော်။,sow,"vt.vi. (pt.sowed, pp.sown)  ဂြာတ်၊  ဒြာတ်၊  ဂြာတ်မ၊  ဒြာတ်မ၊  တဵုပ္တံ။  sow seed. (vt)  ဂြာတ်မ၊  တဵုကလုတ်၊  ဒြာတ်မ။  n.  ကၠိက်ၝောံ၊  ကၠိက်ၝောံဇၞော်။"
Vt.vi.   ဂြိပ်လှောဝ်အာသာသာဍာဍာ။  ၂။  ဇိုၚ်ကလိတ်၊  သကဵုကလိတ်စှ်ေ၊  ခဍိၚ်ဒး၊  ခဍိၚ်ဒးတုဲလောတ်စှ်ေ။  ၃။  ဗၠေတ်မှာယောၚ်ယာ၊  သကဵုလောတ်စှ်ေ။  n.  တရဴ၊  တရဴအာသ္ပမိပ်။  ၂။  ဒဒှ်မကလိတ်တုဲလောတ်စှ်ေ၊  ဒဒှ်မခဍိၚ်ဒးတုဲလောတ်စှ်ေ။  trip along.   ခဍိၚ်အာ၊  ထဍိၚ်အာ။,trip,vt.vi. (-pp-)  ဂြိပ်လှောဝ်အာသာသာဍာဍာ။  ၂။  ဇိုၚ်ကလိတ်၊  သကဵုကလိတ်စှ်ေ၊  ခဍိၚ်ဒး၊  ခဍိၚ်ဒးတုဲလောတ်စှ်ေ။  ၃။  ဗၠေတ်မှာယောၚ်ယာ၊  သကဵုလောတ်စှ်ေ။  n.  တရဴ၊  တရဴအာသ္ပမိပ်။  ၂။  ဒဒှ်မကလိတ်တုဲလောတ်စှ်ေ၊  ဒဒှ်မခဍိၚ်ဒးတုဲလောတ်စှ်ေ။  trip along. (vi)  ခဍိၚ်အာ၊  ထဍိၚ်အာ။
Vt.vi.   ဂွိၚ်က္တဴစိုတ်၊  စိုတ်ဂၠေံ။  ၂။  သကဵုတၟေက်တိတ်အာ။  fretful   မလေပ်စိုတ်ဂၠေံ။  fret work.   ကရိုန်။,fret,vt.vi. (-tt-)  ဂွိၚ်က္တဴစိုတ်၊  စိုတ်ဂၠေံ။  ၂။  သကဵုတၟေက်တိတ်အာ။  fretful (adj)  မလေပ်စိုတ်ဂၠေံ။  fret work. (n)  ကရိုန်။
Vt.vi.   ဂွံ၊  ရာန်ကေတ်၊  ကၠောန်တုဲဂွံ၊  အံၚ်၊  အာကေတ်၊  သ္ဂောံဒုၚ်ကေတ်တဲ၊  ကၠိုဟ်ခၠၚ်။  ၂။  သကဵုဒှ်။  ၃။  သကဵုစိုပ်၊  သကဵုအာ၊  သကဵုကၠုၚ်။  ၄။  ဂွံ၊  ဂွံဒုၚ်စသိုၚ်၊  ဂွံဆဵုဂဗ။  ၅။  ကၠောန်တုဲဒှ်အာအရာမွဲမွဲ။  ၆။  စဳဇန်၊  ကသေံကၟဝ်။  ရ။  ပရိုၚ်ပြးဇးအာ။  get on.   မြာကလိဂွံ။  get up.   ဒလိုက်က္တဵု၊  က္တဵုခြုပ်။  get up courage.   ဗ္ဂံၚ်ကဵုစိုတ်။,get,"vt.vi. (pt.got, pp.got, gotten)  ဂွံ၊  ရာန်ကေတ်၊  ကၠောန်တုဲဂွံ၊  အံၚ်၊  အာကေတ်၊  သ္ဂောံဒုၚ်ကေတ်တဲ၊  ကၠိုဟ်ခၠၚ်။  ၂။  သကဵုဒှ်။  ၃။  သကဵုစိုပ်၊  သကဵုအာ၊  သကဵုကၠုၚ်။  ၄။  ဂွံ၊  ဂွံဒုၚ်စသိုၚ်၊  ဂွံဆဵုဂဗ။  ၅။  ကၠောန်တုဲဒှ်အာအရာမွဲမွဲ။  ၆။  စဳဇန်၊  ကသေံကၟဝ်။  ရ။  ပရိုၚ်ပြးဇးအာ။  get on. (vt.vi)  မြာကလိဂွံ။  get up. (vt.vi)  ဒလိုက်က္တဵု၊  က္တဵုခြုပ်။  get up courage. (vt)  ဗ္ဂံၚ်ကဵုစိုတ်။"
Vt.vi.   ဂၠာဲ၊  ၚဳ၊  ၚဳဂၠာဲ၊  စဳခေန်။  ၂။  အာတ်မိက်။  ၃။  ကၠေံစိုတ်၊  သ္ပဝဳရိယ၊  ပ္တိတ်ဇြဟတ်၊  ချပ်၊  ကၠောန်။  seek after.   ဂၠာဲဂလိုၚ်လဝ်။  seek for.   ဂၠိုက်ဂၠာဲ။  seek refuge in buddha.   မံဂြံကျာ်။  seek knowledge.   ပနာံမြိုၚ်ကဵုပညာ၊  ဂၠာဲပညာ,seek,"vt.vi. (pt.pp. sought)  ဂၠာဲ၊  ၚဳ၊  ၚဳဂၠာဲ၊  စဳခေန်။  ၂။  အာတ်မိက်။  ၃။  ကၠေံစိုတ်၊  သ္ပဝဳရိယ၊  ပ္တိတ်ဇြဟတ်၊  ချပ်၊  ကၠောန်။  seek after. (vt.vi)  ဂၠာဲဂလိုၚ်လဝ်။  seek for. (vt.vi)  ဂၠိုက်ဂၠာဲ။  seek refuge in Buddha. (vt.vi)  မံဂြံကျာ်။  seek knowledge. (vt.vi)  ပနာံမြိုၚ်ကဵုပညာ၊  ဂၠာဲပညာ,အညာ။"
Vt.vi.   ဂၠာံ၊  ဂၠာံစာံ၊  ဂၠာံသပေါတ်၊  ဇွိတ်၊  ဇွိတ်သပေါတ်၊  ထၟတ်ဒွံဒုၚ်စသိုၚ်၊  လုက်စုက်ဒုၚ်စသိုၚ်။  ၂။  ဒုၚ်စသိုၚ်အရီု။  ၃။  သၠေဟ်ကၠုၚ်ပ္ဍဲစိုတ်။  feeler   တသော်ပါၚ်မဒုၚ်စသိုၚ်အရီုစၟစၟောန်၊  တသော်စမ်ၜတ်။  ၂။  ပွမစံၜတ်ရံၚ်။  feeling   ပွမနွံကဵုသတိ၊  ပွမလေပ်ဒုၚ်စသိုၚ်။  feelings   ပူမှ်၊  ပွမမိပ်ဇြိပ်။  feel aggrieved.   ဒုဒ္ဒော၊  သ္ဒးဒုၚ်ဂိလဝ်။  feel sensation.   သၠာန်။  feel at ease.   သွာ၊  လောဲဗွဲ။  feel flattered.   ကြဵုဇာ။  feel lassitude.   ကွိုၚ်ကွုဲ၊  တွိုၚ်တွုဲ။  feel lonely.   ဟိတ်ဇြ၊  ဇြသ္ၚိတ်။  feel pain.   ဂိက္တာန်။  feel with the hand.   ဂၠာံ၊  ဂၠာံကဵုတဲ၊  လာံ၊  သၠာံ။,feel,vt.vi. (pt.pp.felt)  ဂၠာံ၊  ဂၠာံစာံ၊  ဂၠာံသပေါတ်၊  ဇွိတ်၊  ဇွိတ်သပေါတ်၊  ထၟတ်ဒွံဒုၚ်စသိုၚ်၊  လုက်စုက်ဒုၚ်စသိုၚ်။  ၂။  ဒုၚ်စသိုၚ်အရီု။  ၃။  သၠေဟ်ကၠုၚ်ပ္ဍဲစိုတ်(ဒှ်တိုန်ပ္ဍဲစိုတ်)။  feeler (n)  တသော်ပါၚ်မဒုၚ်စသိုၚ်အရီုစၟစၟောန်၊  တသော်စမ်ၜတ်။  ၂။  ပွမစံၜတ်ရံၚ်။  feeling (n)  ပွမနွံကဵုသတိ၊  ပွမလေပ်ဒုၚ်စသိုၚ်။  feelings (n)  ပူမှ်၊  ပွမမိပ်ဇြိပ်။  feel aggrieved. (vt.vi)  ဒုဒ္ဒော၊  သ္ဒးဒုၚ်ဂိလဝ်။  feel sensation. (vt.vi)  သၠာန်။  feel at ease. (vt.vi)  သွာ၊  လောဲဗွဲ။  feel flattered. (vt.vi)  ကြဵုဇာ။  feel lassitude. (vt.vi)  ကွိုၚ်ကွုဲ၊  တွိုၚ်တွုဲ။  feel lonely. (vt.vi)  ဟိတ်ဇြ၊  ဇြသ္ၚိတ်။  feel pain. (vt.vi)  ဂိက္တာန်။  feel with the hand. (vt.vi)  ဂၠာံ၊  ဂၠာံကဵုတဲ၊  လာံ၊  သၠာံ။
