English,Mon,Original_Definition
Bamboo frame over a cooking place.    ပ္တိုန်ထောံထၟာဲလ္တူနာၚ်ညိ  please put the cooking-pot up on the shelf,နာၚ်,"1 (n) shelf, bamboo frame over a cooking place.    ပ္တိုန်ထောံထၟာဲလ္တူနာၚ်ညိ (n) please put the cooking-pot up on the shelf."
Bamboo grove,ကၟဵုဒုန်,"(n) bamboo grove, clump of bamboo."
Bamboo joint,တၚ်ဒုန်,(n) bamboo joint.
Bamboo lattice work used in temporary decorations.  ကၞာဲ၊ တၞာဲ။,ကဏာဲ,"ကဏာဲ(ယ်) (n) winnowing basket, round tray or sieve of twilled bamboo, used for winnowing and cleaning rice, bamboo lattice work used in temporary decorations. [id] ကၞာဲ(ယ်)၊ တၞာဲ။"
Bamboo lattice work used in temporary decorations.  တၞာဲ။,တဏာဲ,"(n) round tray or sieve of twilled bamboo, used for winnowing and cleaning rice, tracery ornamentation, floral design, bamboo lattice work used in temporary decorations. [id] တၞာဲ။"
Bamboo mat,ဏှာ,"(n) bamboo mat, mat for sitting on. [id] သၞာ။"
Bamboo mat,နှာ,"(n) {colloq} bamboo mat, mats generally, coarse mat made of the inner part of the bamboo. [id] သၞာ။"
Bamboo matting for use as building materials,ကပ်ဒုန်,(n) bamboo matting for use as building materials.
Bamboo or thatch,သ္ၚိ,"(n) house, home, house of wood, residence, abode, bamboo or thatch, in phr. Gathering of wind or fluid in body."
Bamboo or wood with oleo-resin,ရပ်သာန်,"(v) coat a work crafted from cane, bamboo or wood with oleo-resin."
Bamboo pincers,ဒုန်ကရာပ်,"(n) pincers made of bamboo, bamboo pincers."
Bamboo pit-viper,ဇြုံစံက်စိၚ်ဗ္တသကှ်,"(n) bamboo pit-viper, Trimeresurus erythrusus."
Bamboo plant,တၞံဒုန်,(n) bamboo plant.
Bamboo plant,ဒုန်,"1 (n) bamboo, bamboo plant, length of bamboo.    တၞံဒုန် (n) bamboo plant.    တၟဵုဒုန် (n) clump of bamboos.    ရေန်ဒုန် (n) to trim the end of a bamboo.    လိုန်ဒုန် (n) to walk on bamboo."
Bamboo pole,ဂလောၚ်,"1 (n) bamboo pole, forked or with end split and splayed to form a basket, used to dislodge fruit from trees.    ဂၠောၚ် (v) to thrust with a pole. [Var.] ဒလောၚ်။"
Bamboo pole,ဒလောၚ်,"(n) bamboo pole, forked or with end split and splayed to form a basket, used to dislodge fruit from the trees, a forked pole to twist fruits and leaves with, pole used to twist off fruits and flowers. [Syn] ဂလောၚ်။ [Der] ဂၠောၚ် (v) to thrust with a pole, vocalic infix."
Bamboo pole,ဒုန်ချူ,"(n) bamboo pole, punting pole {used for propelling boats or rafts}, barge pole, polling bamboo. [id] ချူ။"
Bamboo pole,ဒုန်ထ္ၜောံ,(n) bamboo pole.
Bamboo raft,ဖံၚ်ဒုန်,(n) bamboo raft.
Bamboo rat,တန်,"2 (n) bamboo rat, Rhizomys cinercus Moc Clelland."
Bamboo rat,အုန်,"(n) bamboo rat, a kind of mole, guinea-pig, Rhizomys Gray."
Bamboo screen used in fishing weirs and traps,ဂၟုဟ်,"(n) bamboo texture, sun blind made of bamboo screen, chick, bamboo screen used in fishing weirs and traps."
Bamboo shoot.  တ္ၜၚ်။,လၟောဝ်ဒုန်,"(n) young bamboo, bamboo shoot. [id.] တ္ၜၚ်။"
Bamboo slat,ဒုန်ကရေက်,"(n) split bamboo, bamboo slat."
Bamboo strip,တဝ်ကၞိက်,"(n) lath laid across rafters ထအိုံ(အ်) and supporting roof coverin, strip of bamboo on which palm leaves are arranged for roofing, bamboo strip."
Bamboo strips,ချာဒုန်,(n) bamboo strips.
Bamboo strips used in thatched roofing,ချာတသီု,"(n) thin bamboo strips, bamboo strips used in thatched roofing."
Bamboo texture,ဂၟုဟ်,"(n) bamboo texture, sun blind made of bamboo screen, chick, bamboo screen used in fishing weirs and traps."
Bamboo thick or texture.  ဂၟုဟ်။    ကွဝ်ဂၠုဟ်  to make bamboo chicks,ကမုဟ်,1 (n) bamboo thick or texture. [id] ဂၟုဟ်။    ကွဝ်ဂၠုဟ် (v) to make bamboo chicks.
Bamboo trllis used for fencing and balustrading,ဒပ်,"2 (n) fence, fortification, enclosure, stockade, bamboo trllis used for fencing and balustrading, stockaded camp.    ပါၚ်ဒပ် (n) gate."
Bamboo tube,ဍိုၚ်ဒုန်,(n) bamboo tube.
Bamboo tube,ပၠံၚ်ဒုန်,"(n) blowpipe, bamboo tube, bamboo-air-gun. [id] က္ဍိုၚ်ဒုန်။ [Cf.] ဂစောတ်။"
Bamboo water pot,ဍေၚ်ဍာ်,"(n) bamboo water pot, water basket. [id] ဍာ်ဍေၚ်၊ နုၚ်ထုၚ်၊ နာံထုၚ်။"
Bamboo with a pointed end,ဒုန်ဇကေက်,(n) bamboo with a pointed end.
Bamboo-air-gun.  က္ဍိုၚ်ဒုန်။  ဂစောတ်။,ပၠံၚ်ဒုန်,"(n) blowpipe, bamboo tube, bamboo-air-gun. [id] က္ဍိုၚ်ဒုန်။ [Cf.] ဂစောတ်။"
Bamboo-trestle for growing guard plants,ကၞာ,တၞာလဵု (n) bamboo-trestle for growing guard plants.
Bamboos,လိက်ဖဳ,"(n) rafting permit to float down logs, bamboos, etc. Permit to transport certain goods, interdepartmental letter."
Bambusa burmanica,ဒုန်ချာ,"(n) species of bamboo especially used for splitting into strips, Bambusa burmanica."
Banana,ဗြာတ်,"(n) plantain, banana."
Banana fritter,အပံၚ်ဗြာတ်,(n) banana fritter.
Banana plant,တၞံဗြာတ်,"(n) plantain tree, banana plant, Musa sapiertum L."
Band of a spinning wheel,ဇုက်ဟတ်,"(n) driving-band of spinning wheel, band of a spinning wheel."
Band of cloth  stitched on to the upper hem of a woman waistcloth,အတၚ်ဂၞိန်,"(n) strip of cloth at the top of a Mon woman’s skirt, band of cloth {usually black} stitched on to the upper hem of a woman waistcloth, piece of cloth joined to the top of a woman’s skirt. [id.] တၚ်ဂၞိန်။"
Band round sword handle,ခဏေံ,သၞေံမြ (n) band round sword handle.
Band round sword handle,သၞေံမြ,(n) band round sword handle.
Banded snakehead,ကကနန်,"(n) banded snakehead, or immature banded snakehead. [id] ကဂနန်။ [Cf.] ကကၠု။"
Bandicoot,ကၞိဂတဵု,"(n) bandicoot, field rat. [id] မဿိ။"
Bandit,ဒမၠ,"1 (n) robber, bandit, dacoit. [id] ဓမၠ၊ မၞိဟ်ပၠံၚ်ၜး။ [Cf] ပလတ်။    [Der] ဒလ (v) to rob."
Bandit,ဓမၠ,"1 (n) bandit, dacoit, robber.    [Der.] ဒမၠ (v) to rob.    ပလတ် (n) thief."
Bandy-legged person,အကွ,"(n) squat person, bandy-legged person, dwarf, short person, short and stubby person, short and thick person."
Bandy-legged person,အဝိုၚ်,"(n) bow-legged person, bandy-legged person."
Bandy-legged person,အဝေဝ်,(n) bandy-legged person.
Bangkok,က္ၜၚ်,"2 (v) တ္ၜၚ်၊ ၜၚ်။    တ္ၜၚ်ဆာဲ(ယ်) (v) to be pretty. [Cf.] ကျေဝ်၊ ဂေါဝ်၊ ဆာဲ(ယ်) [place-name], က္ၜၚ်ကံက် (n) Bangkok."
Bangkok.  ကြုၚ်ဒိပ်။,ၜၚ်ကံက်,(n) {place-name} Bangkok. [id.] ကြုၚ်ဒိပ်။
Banian တေံရ။,banyan,တုပ်ကဵု banian တေံရ။
Banish,ပၠေဲထောံနူခန်လွာ,"(v) banish, expel, exile."
Banish,ဗက်,"1 (v) to follow, to go after chase, send away, banish, to go away with, accompany, keep pace with, to drive.    အဲဍိက်သ္ဒးဗက်ကီုဟာ (v) am I to come with you, sir?.    အဲဗက်ဗှေ်ဟွံမာန် (v) I cannot keep up with you.    အဲဗက်ဟွံဂတာပ် (v) I cannot catch him up.    ကာလကျာ်ဇၞော်က္ညတိုန်ဍုၚ်လ္ဂုၚ်ညးဇမၞော်ကွာန်တံဗက်ပလံၚ်ဏာဍုၚ်မတ်လမၠီု(မ်) (v) when the abbot went to Bangoon the senior men in the village went with him as far as Moulmein {Moadlaomlame}.    ကၠဗက်ရပ်ဂြာဲဂှ် (v) the tiger caught that deer.    ကွာ်ဗက် (v) to follow, work along.    ဂြိပ်ဗက် (v) to run after.    ဂၠာဲဗက် (v) to go in search of.    ဍေံဗက်ဒၟံၚ်ဒၞာဲဇိုၚ်အပါဍေံအံ(အ်) (v) he is following in his father’s footsteps.    ဒ္ဂေတ်ဗက် (v) to comply with.    ဗှေ်ဗက်စှေ်ဍုၚ်ဖဴမိဗှေ်ကီုဟာ (v) are you going down to town with your mother?.    ယဝ်ရသၟိၚ်တံရပ်ဂွံဍေံညးတံဗက်ထောံနူဍုၚ်အဲထေၚ် (v) if the government can lay hands on him they will deport him, I think.    Final in v. phr, after denotes imitation. ဟီုဗက်အဲ (v) say it after me. [Cf] ကွာ်ဗက်။ [Cf] first sense, ပ္ကီု၊ ပါ၊ ဘာတ်။ second sense, တက်။"
Banish,ဗက်ပ္တိတ်,"(v) to expel, to cast out, banish."
Banish.    မၞးတံပ္တိတ်ကဵုထ္ၜိုတ်ပၞဟ်ဏံသွက်အဲဂွံမ္ဂး  if you can get this jack-tree gum off for me.    သၠိုက်ပ္တိတ်  to take off.  သၠောတ်ပ္တိတ်။   ဟီုပ္တိတ်  to reveal,ပတိတ်,"2 (v) publish, formulate. [id] ပ္တိတ်။    အဲပ္တိတ်ထောံဍေံနူကမၠောန်အဲ (v) I removed him from my service.    ကၠောန်ပ္တိတ် (v) to produce, manufacture.    ဂိုၚ်ပ္တိတ် (v) to take out, to bring out.    ဂၠော်ပ္တိတ် (v) to scoop out. [id] ဂၠံက်ပ္တိတ်။    နုက်ပ္တိတ် (v) to take out, remove.    ဗက်ပ္တိတ် (v) to expel, banish.    မၞးတံပ္တိတ်ကဵုထ္ၜိုတ်ပၞဟ်ဏံသွက်အဲဂွံမ္ဂး (v) if you can get this jack-tree gum off for me.    သၠိုက်ပ္တိတ် (v) to take off. [id] သၠောတ်ပ္တိတ်။   ဟီုပ္တိတ် (v) to reveal, declare openly. [Cf.] စွံ(အ်)၊ ပ္တိတ်၊ သှ်၊ သၠောတ်၊ ၜိုတ်။   [Der.] တိတ် (v) to emerge."
Banishment,ဒန်ဗက်ဗ္ဒဴထောံနူဍုၚ်,"(n) deportation, exile, banishment."
Banishment,ပွမဗက်ဗ္ဒဴ,"(n) banishment, expulsion."
Banjo,ဗိန်ဂျဝ်,"(n) {Eng.} banjo, a kind or music instrument."
Bank,တိုက်သြန်,"(n) bank, royal treasury, fisc. [id] တိုက်ဗန္ဓာ။"
Bank,ဗာန်,"1 (n) bank, [id] ဗေန်၊ ဗိန်။"
Bank,ရောဓ,"(n) [P.] shore, bank."
Bank,သၚ်,"2 (n) dry land, bank, shore, side, edge. [id.] သြၚ်။    ပိုဲသ္ဒးကၠောံသၚ်က္ၜဳလ္ပာ်တေံဏောၚ် (n) we shall cross to the other side of the river. [Cf.] ဥပစာဲ(ယ်)၊ ကတာ၊ ဇိုၚ်၊ ဗိုၚ်၊ မုဟ်၊ လတာ၊ သိၚ်။    [Der.] ပရၚ် (n) beach below bank. [Var.] သၚ်၊ ခြၚ်။"
Bank,သြၚ်,"1 (n) bank, shore, side, edge, dry land, bank of a stream. [Cf.] ဥပမာ၊ ဥပစာဲ(ယ်)၊ ကတာ၊ ဇိုၚ်၊ ဗၚ်၊ မုဟ်။    [Der.] ပရၚ် (n) beach below bank. [id.] စြၚ်၊ သၚ်။"
Bank,သြန်,တိုက်သြန် (n) bank.
Bank interest,အိက်သြန်ဗေန်,(n) bank interest.
Bank of a river,သြၚ်က္ၜဳ,(n) bank of a river.
Bank of a stream,သြၚ်လ္ဂောဝ်,(n) bank of a stream.
Bank of a stream.  ဥပမာ၊ ဥပစာဲ၊ ကတာ၊ ဇိုၚ်၊ ဗၚ်၊ မုဟ်။     ပရၚ်  beach below bank.  စြၚ်၊ သၚ်။,သြၚ်,"1 (n) bank, shore, side, edge, dry land, bank of a stream. [Cf.] ဥပမာ၊ ဥပစာဲ(ယ်)၊ ကတာ၊ ဇိုၚ်၊ ဗၚ်၊ မုဟ်။    [Der.] ပရၚ် (n) beach below bank. [id.] စြၚ်၊ သၚ်။"
Bank of stream,ကဏုၚ်,တၞုၚ်စောဝ် (n) bank of stream.
Bank of stream,တၞုၚ်စောဝ်,"(n) end of stream, bank of stream."
Bank of tank,သၚ်ကၟာ,(n) bank of tank.
Bank rate on,ဗီုဂွံနုဗေန်,(n) bank rate on.
Bank.    ဗေန်ပကောံသၠုဲ  saving bank.  ဗာန်၊ ဗိန်။,ဗေန်,3 (n) {Eng.} bank.    ဗေန်ပကောံသၠုဲ (n) saving bank. [id] ဗာန်၊ ဗိန်။
Bank.  ဗေန်။,ဗိန်,(n) {Eng.} bank. [id] ဗေန်။
Banknote,သြန်စက္ခူ,(n) banknote.
Banner,ဇၞောဝ်လ္တာ်,"(n) banner, flag."
Banner,အလာံ,"(n) flag, standard, ensign, pennant, banner."
Banquet,ပေဲါသုၚ်စ,"(n) public feast, banquet."
Banquet,သုၚ်စ,ပေဲါသုၚ်စ (n) banquet.
Bantam,စာၚ်ကွ,(n) bantam.
Banteng,ပြံၚ်,"1 (n) wild ox, banteng, Bibos banteng birmanicus."
Banter,ဒမက်,"(v) to tease, to joke, to joke with, banter, to play with, be playful. [id] ဒၟက်၊ ဓၟက်၊ ဓၟက်ဝေၚ်။"
Banter.  ဓၟက်၊ ဓၟက်ဝေၚ်။,ဓမက်,"(v) to joke with, banter. [id] ဓၟက်၊ ဓၟက်ဝေၚ်။"
Banter.  ဓၟက်၊ ဓၟက်ဝေၚ်။    ဗၠာဲဂမၠိုၚ်ဟွံဗဵုပေဲါဓၟက်ဝေၚ်ဝုတ်သွံဖျာံတံ  the young men do not watch the play,ခမက်,"2 (v) to joke with, banter. [id] ဓၟက်၊ ဓၟက်ဝေၚ်။    ဗၠာဲဂမၠိုၚ်ဟွံဗဵုပေဲါဓၟက်ဝေၚ်ဝုတ်သွံဖျာံတံ (v) the young men do not watch the play, but joke with the girls at the stalls instead. [Cf.] ထ္ဍုတ်။"
Banter.  ဗၟက်၊ ဗၟက်ဝေၚ်။,ဗမက်,"(v) to joke with, banter. [id] ဗၟက်၊ ဗၟက်ဝေၚ်။"
Banyan tree,ဇြဲ,"(n) papal, bo-tree, Ficus religiosa L., banyan tree."
Banyan tree,တၞံဇြဲ,"(n) bo tree, pipal, banyan tree, Ficus religiosa. L., generic term for some species of Ficus, pipal."
Baptismal.  မဆေၚ်စပ်ကဵုမ္ၚဵုလၟုဟ်ဍာ်ခရေတ်။,မဆေၚ်စပ်ကဵုမ္ၚဵုဗလိုပ်ဍာ်ခရေတ်,(adj) baptismal. [id] မဆေၚ်စပ်ကဵုမ္ၚဵုလၟုဟ်ဍာ်ခရေတ်။
Baptist,သၚ်ဗလိုပ်ဍာ်,(n) Baptist.
Baptize တေံရ။,baptise,တုပ်ကဵု baptize တေံရ။
Bar,ကရၚ်,"1 (n) doorway, door. [id] တရၚ်။    တၟာတ်တရၚ် (v) to close, bar, lock the door.    ဒမုၚ်တရၚ် (n) threshold.    ဒဝ်တရၚ် (v) to shut the door.    ပံက်တရၚ် (v) to pone the door.    ပါၚ်တရၚ် (n) gate, gateway, doorway.    သၠတရၚ် (n) {leaf of} door."
Bar,ခဏောဝ်,"(n) bar, bolt. [id] ခၞောဝ်၊ သၞောဝ်။"
Bar,တရၚ်,"တၟာတ်တရၚ် (v) to close, bar, lock, the door."
Bar,တြၚ်,"တၟာတ်တြၚ် (v) to close, bar, lock, the door."
Bar,ဓၞာ,"(v) block {opening}, obstruct, bar {passage}, hide, shield, screen, hold, cover, hinder, prevent the passage of. [id] ဒၞာ။"
Bar,ပရး,"1 (n) bar, sandspit.    တမြး (n) surf."
Bar,သၞူ,"2 (n) bar, bolt. [Cf.] ဂလာတ်၊ ပၞံက်။"
Bar,သၞောဝ်,"3 (n) bar, bolt."
Bar of a door or window.  သၞောဝ်။    သၞောဝ်တရၚ်  door bolt.  နှောဝ်တရၚ်။  ဂလာတ်၊ ပၞံက်။,နှောဝ်,"1 (n) {colloq} bar or bolt {of a door}, bar of a door or window. [id] သၞောဝ်။    သၞောဝ်တရၚ် (n) door bolt. [id] နှောဝ်တရၚ်။ [Cf.] ဂလာတ်၊ ပၞံက်။"
Bar of gold,ထဝ်ထကောၚ်,(n) bar of gold.
Bar of the door,ခဏောဝ်,သၞောဝ်ပါၚ်တရၚ် (n) bar of the door.
Bar or bolt,နှောဝ်,"1 (n) {colloq} bar or bolt {of a door}, bar of a door or window. [id] သၞောဝ်။    သၞောဝ်တရၚ် (n) door bolt. [id] နှောဝ်တရၚ်။ [Cf.] ဂလာတ်၊ ပၞံက်။"
Bar တေံညိ။,barred,ရံၚ် bar တေံညိ။
Barb of fish hook,နေၚ်ခၞောန်,(n) barb of fish hook.
Barbed,မနွံကဵုဂၟာ်ဗွဲမဂၠိုၚ်,(adj) barbed.
