English,Mon,Original_Definition
Do not startle it.  ထကိုတ်  to scare with noise.  လကိုတ်။,တကိုတ်,လ္ပလကိုတ်ဍေံ (v) do not startle it. [Der.] ထကိုတ် (v) to scare with noise. [Var.] လကိုတ်။
Do not take down the flag pole yet,ဗဒေါံ,"လ္ပဗ္ဒောံထောံဒယိုၚ်ဇၞောဝ်ဏီ (v) do not take down the flag pole yet, [Cf] ဒဗိုၚ်၊ ပတုံ(မ်)၊ ပလောတ်၊ ပၠောတ်၊ ဗာ်(က်)။ [Der] ဒေါံ(မ်) (v) to fall prone."
Do not take down the flag pole yet,ဗဒေါမ်,"လ္ပဗ္ဒောံထောံဒယိုၚ်ဇၞောဝ်ဏီ (v) do not take down the flag pole yet, [Cf] ဒဗိုၚ်၊ ပတုံ(မ်)၊ ပလောတ်၊ ပၠောတ်၊ ဗာ်(က်)။ [Der] ဒေါံ(မ်) (v) to fall prone."
Do not take them down yet.  သၟဝ်။ သဝ်။  to be low,အသၟဝ်,လ္ပဖျေံအသၟဝ်ဏီ (prep.) do not take them down yet. [Var.] သၟဝ်။[Der.] သဝ်။ (v) to be low.
Do not talk so much,လ္ပ,"အရေဝ်လွဂၠိုၚ် စ (pv) do not talk so much, get on your meal."
Do not talk too much. occasionally in indirect imperatives.  ပ။,လ္ပ,ဟီုအရေဝ်လ္ပဂၠိုၚ် (pv) do not talk too much. Occasionally in indirect imperatives. [Var.] ပ။
Do not tear the pages,ခစာ်ဂၠိက်,လ္ပခစာ်ထောံမုက်လိက်တံဂှ်(ဟ်) (v) do not tear the pages.
Do not tear the pages,လ္စာ်,လ္ပလ္စာ်ထောံမုက်လိက်တံဂှ်(ဟ်) (v) do not tear the pages.
Do not tear the pages.  ခစာ်၊ ဇျာ်၊ ဖလှေက်၊ လစာ်၊ သာ်။  စာ်  to get torn,ဂစာ်,လ္ပဂစာ်ထောံမုက်လိက်တံဂှ် (v) do not tear the pages. [Cf.] ခစာ်၊ ဇျာ်၊ ဖလှေက်၊ လစာ်၊ သာ်။ [Der.] စာ် (v) to get torn.
Do not tear the pages.  ဂ္စာ်၊ ဇျာ်၊ ဖလှေက်၊ လ္စာ်၊ သာ်။  စာ်  to get torn,ဗစာ်,လ္ပဗ္စာ်ထောံမုက်လိက်တံဂှ်(ဟ်)(v) do not tear the pages. [Cf] ဂ္စာ်(က်)၊ ဇျာ်၊ ဖလှေက်၊ လ္စာ်(က်)၊ သာ်(က်)။ [Der] စာ်(က်) (v) to get torn.
Do not tear the pages.  ဂ္စာ်၊ ဇျာ်၊ ဖလှေက်၊ လ္စာ်၊ သာ်။  စာ်  to get torn,ဗစာက်,လ္ပဗ္စာ်ထောံမုက်လိက်တံဂှ်(ဟ်)(v) do not tear the pages. [Cf] ဂ္စာ်(က်)၊ ဇျာ်၊ ဖလှေက်၊ လ္စာ်(က်)၊ သာ်(က်)။ [Der] စာ်(က်) (v) to get torn.
Do not tease the cat,ခဍုတ်,လ္ပထ္ဍုတ်ကဵုဗ္ဂဲ(ယ်) (v) do not tease the cat.
Do not tease the cat,ခ္ဍုတ်,လ္ပထ္ဍုတ်ကဵုဗ္ဂဲ(ယ်) (v) do not tease the cat.
Do not tease the cat,ထ္ဍုတ်,လ္ပထ္ဍုတ်ကဵုဗ္ဂဲ (v) do not tease the cat.
Do not trust him,ပတှ်ေ,လ္ပပတှ်ေဍေံ (v) do not trust him.
Do not try to beat her down too much,ဇဂုတ်,လ္ပဇဂုတ်ဖျာဍေံဂၠိုၚ် (v) do not try to beat her down too much.
Do not try to beat her down too much,ဓဂုတ်,လ္ပဓဂုတ်ဖျောဍေံဂၠိုၚ် (v) do not try to beat her down too much.
Do not try to beat her down too much.  ဇဂုတ်၊ ဓဂုတ်၊ သ္ဂုတ်။  ဗ္ဂုတ်အနှေန်။   သ္ဂုတ်ဖျေံ။,ဗဂုတ်,လ္ပဗ္ဂုတ်ဖျာဍေံဂၠိုၚ် (v) do not try to beat her down too much. [Cf] ဇဂုတ်၊ ဓဂုတ်၊ သ္ဂုတ်။ [id] ဗ္ဂုတ်အနှေန်။ [Var.] [id] သ္ဂုတ်ဖျေံ။
Do not try to beat her down too much.  ဇဂုတ်၊ ဗဂုတ်။,ဒဂုတ်,လ္ပဒဂုတ်ဖျာံဍေံဂၠိုၚ် (v) do not try to beat her down too much. [Syn.] ဇဂုတ်၊ ဗဂုတ်။
Do not try to deceive,ပတှ်ေ,"ဗှ်ေလ္ပဗ္ဂေတ်အဲ အဲဟွံပတှ်ေဗှ်ေ (v) do not try to deceive, I do not believe you."
Do not try to make me change my plans.  ဖျေၚ်၊ ဗလေတ်။ der.] ဒၠိန်  to be out of alignment,ဗၠိန်,"လ္ပဗၠိန်အဲညိ (v) please, do not try to make me change my plans. [Cf.] ဖျေၚ်၊ ဗလေတ်။ Der.] ဒၠိန် (v) to be out of alignment."
Do not try to take me in!  ဗ္ဂေတ်၊ လာန်၊ လီ၊ ဗဵု။,ပလဳ,လ္ပပလဳ (v) do not try to take me in! [Cf.] ဗ္ဂေတ်၊ လာန်၊ လီ၊ ဗဵု။
Do not tug at your father’s arm.  ဂြဲ၊ တံၚ်။  ဓဇက်  to pull.  ဇက်။,ဒဇက်,လ္ပဒဇက်အပါမၞး (v) do not tug at your father’s arm. [Cf.] ဂြဲ၊ တံၚ်။ [Der.] ဓဇက် (v) to pull. [id] ဇက်။
Do not turn the handle yet,ဒေံါကၠာလ္ပဗုတ်ဏီ,"(v) wait a moment, do not turn the handle yet."
Do not worry,လ္ပဂွိၚ်,(pv) do not worry.
Do not worry about the house,ဒွိၚ်,လ္ပဒွိၚ်ကဵုသ္ၚိညိ (v) do not worry about the house.
Do not worry about the house.  ဖေက်။  ဂဝိၚ်  anxiety,ဂွိၚ်,လ္ပဂွိၚ်ကဵုသ္ၚိညိ (v) do not worry about the house. [Cf.] ဖေက်။ [Der.] ဂဝိၚ် (n) anxiety.
Do not worry the doctor will soon help you better.  ဗ္စိန်။  ဂဝ်  to be pretty,ပဂဝ်,အ္စာပဂဝ်ဗှ်ေပြဟ်ပြဟ်ဏောၚ် (v) do not worry the doctor will soon help you better. [Cf.] ဗ္စိန်။ [Der.] ဂဝ် (v) to be pretty.
Do obeisance,ထပေၚ်,"ထ္ပေၚ်ဝတ် (v) do obeisance, massage the hands and feet of monk. [Var.] ပ္တုဲဝတ်။"
Do obeisance,ဖျေံက္ဍိုပ်,"(v) to prostrate oneself in taken of obeisance, to bow down the head, do obeisance."
Do obeisance,လ္ၚောဝ်,"(v) to touch one's forehead with hands joined palm, to palm in token of respect, to kneel with joined hands against floor and touching forehead, to reverence, to worship by joining the palms, do obeisance {with palms raised together on the forehead}, to make a reverence."
Do obeisance,သ္ပဝတ်,"(v) do obeisance, show hospitality, attend respectfully to a person."
Do obeisance to one’s parents,ဖျေံက္ဍိုပ်ကဵုမိမ,(v) do obeisance to one’s parents.
Do or work out arithmetical sum,တော်တၟော်,"(v) to cast up accounts, do or work out arithmetical sum, solve arithmetical problem, calculate, compute."
Do or work out arithmetical sums,တမော်,"(v) do or work out arithmetical sums, solve mathematical problem, calculate, compute, consider, reckon. [id] တၟော်။"
Do or work out arithmetical sums,တၟော်,"(v) give an account, do or work out arithmetical sums, solve mathematical problem, calculate, compute, consider, reckon, refuse to do things because others would not. [id] တမှော်။"
Do service to others.  honorary.  secretary,ရၚ်တၠုၚ်ဖဵု,(v) do service to others. (adj) honorary. (n) secretary.
Do something for a living,ကၠောန်စ,"(v) to work at, do something for a living."
Do something in a grand or elegant manner,ဗီုပြၚ်စိုပ်ဒတုဲ,(n) do something in a grand or elegant manner.
Do something in an unbecoming way,ဗီုပြၚ်လီု,"(v) lose one’s composure or resure. (adj) {look} no longer like the formerself, in a hideous, grotesque or disfigured condition {act, do something in an unbecoming way."
Do something to induce good luck,တံၚ်ဂြဲ,တံၚ်ဂြဲလဝ် (v) do something to induce good luck.
Do something which might result in being sent to jail,လိုန်သၟောန်ထံၚ်,(n) do something which might result in being sent to jail.
Do steamers run on this river?,ကွာ်,ကွဳဏံက္ၜၚ်ကွာ်မံၚ်ဟာ (v) do steamers run on this river?
Do they treat you well?,ခိုဟ်,ညးတံခိုဟ်မံၚ်ကဵုဗှ်ေဟာ (v) do they treat you well?
Do things bit by bit or piecemeal,ပါ်သွံပရး,"(v) do things bit by bit or piecemeal, do things meticulously."
Do things meticulously,ပါ်လ္အာကိုန်စှ်,"(v) do things piecemeal, do things meticulously."
Do things meticulously,ပါ်သွံပရး,"(v) do things bit by bit or piecemeal, do things meticulously."
Do things piecemeal,ပါ်လ္အာကိုန်စှ်,"(v) do things piecemeal, do things meticulously."
Do violence to,ပလီု,"2 (v) to damage, do violence to, hurt, to seduce, to spoil, to pervert.    နူတဏေံတေံ ရဲသပုန်တံပလီုထောံဂၠံၚ်ကွဳပၟတ်ဍုၚ်အဝ (v) yesterday the  rebles destroyed a section of railway line to Mandalay.    ရိုဟ်ပလီု (v) to destroy, demolish, pull to pieces.    လ္ပပလီုကောန်ဇာတ်ညး (v) do not seduce people’s daughters. [Cf.] ဖုတ်၊ ဗရောံ(မ်)၊ ဗလီု၊ ဗြောံ(မ်)၊ ရိုဟ်။    [Der.] လီု(မ်) (v) to be damaged, destroyed."
Do violence to,ပလိုမ်,"2 (v) to damage, do violence to, hurt, to seduce, to spoil, to pervert.    နူတဏေံတေံ ရဲသပုန်တံပလီုထောံဂၠံၚ်ကွဳပၟတ်ဍုၚ်အဝ (v) yesterday the  rebles destroyed a section of railway line to Mandalay.    ရိုဟ်ပလီု (v) to destroy, demolish, pull to pieces.    လ္ပပလီုကောန်ဇာတ်ညး (v) do not seduce people’s daughters. [Cf.] ဖုတ်၊ ဗရောံ(မ်)၊ ဗလီု၊ ဗြောံ(မ်)၊ ရိုဟ်။    [Der.] လီု(မ်) (v) to be damaged, destroyed."
Do violence to,ဗလီု,"(v) to damage, do violence to, hurt, destroy, to seduce, to take to pieces."
Do violence to,ဗလိုမ်,"(v) to damage, do violence to, hurt, destroy, to seduce, to take to pieces."
Do wager queen,ကျာ်,မိကျာ်ဂန် (n) do wager queen.
Do warm yourself at the fire if you are cold,ၜိုဟ်,ၜိုဟ်မ္ဂးၜံၚ်ပၟတ်ညိ (v) do warm yourself at the fire if you are cold.
Do we have to walk very far after getting of the bus?,တမာ,စှ်ေနူကာတုဲသ္ဒးကွာ်အာတၟာသ္ၚောဲဏီဟာ (adv) do we have to walk very far after getting of the bus?
Do we have very far after getting off the bus?,တၟာသ္ၚောဲ,စှ်ေနူကာတုဲ သ္ဒးကွာ်အာတၟာသ္ၚောဲဏီဟာ (pron.) do we have very far after getting off the bus?
Do well,ခိုဟ်စ,"(v) prosper, thrive, do well, flourish, to succeed in the world, become rich of. [id] ဒှ်ဂြပ်။"
Do well,ဒးသၞောတ်,"(v) succeed, do well, be suitable, be fitting."
Do wrong,မှာ,"2 (v) to miss the mark, to go astray, to be forgetful, err, make a mistake, do wrong, go wrong, miss the mark.    (adj) wrong, incorrect, erroneous.    (v) err, make a mistake, do wrong, go wrong. [id.] ယောၚ်မှာ။    စၞမှာအာ (v) food which disagrees with one."
Do wrong,မှာ,"2 (v) to miss the mark, to go astray, to be forgetful, err, make a mistake, do wrong, go wrong, miss the mark.    (adj) wrong, incorrect, erroneous.    (v) err, make a mistake, do wrong, go wrong. [id.] ယောၚ်မှာ။    စၞမှာအာ (v) food which disagrees with one."
Do wrong,လုတ်မှာ,"(v) err, entertain erroneous sentiment, commit adultery, do wrong, sin."
Do you believe in daemons?,ပတှ်ေ,ဗှ်ေပတှ်ေကလော်ဟာ (v) do you believe in daemons?
Do you enjoy it?,စမိပ်,စမိပ်ဟာ (v) do you enjoy it?
Do you know the ins and outs of it?,အပ္ဍဲ,မၞးတီအပ္ဍဲမ္ၚးဟာ (n) do you know the ins and outs of it?
Do you know which day wan is returning?,အရေဝ်ဟွံစပ်,"အရေဝ်ဟွံစပ်ဝါန်ကလေၚ်စဴတ္ၚဲလဵုဇကုတီမံၚ်ဟာ (n) by the way, do you know which day Wan is returning?"
Do you remember what i told you before yesterday?,သမ္တီ,အရေဝ်အဲဟီုလဝ်သီုဗှ်ေနူကနိတေံဂှ်ဗှ်ေသမ္တီဒးဟာ (v) do you remember what I told you before yesterday?
Do you still remember us coming on visit here last က္ထဵုန်?  ဗှ်၊ သ္တီ။,သမ္တီ,ပိုဲကၠုၚ်ဝေၚ်အဏံဂိတုက္ထိုန်တေံဂှ်ဇကုသမ္တီဒးမံၚ်ဏီဟာ (v) do you still remember us coming on visit here last က္ထဵုန်? [Cf.] ဗှ်(ဟ်)၊ သ္တီ(မ်)။
Do you still remember?,မဏီ,ဇကုသ္တီဒးမဏီဟာ (pv) do you still remember?
Do you understand?  မၞးကၠိုဟ်မံၚ်ဟာ။,မၞးတီမံၚ်ဟာ,(pron) do you understand? [id.] မၞးကၠိုဟ်မံၚ်ဟာ။
Do you use a harrow or a plough?,ခရး,ဇိက်ကဵုဂရးဟာ (n) do you use a harrow or a plough?
Do you use a harrow or a plough?,ဂရး,ဇိက်ကဵုဂရးဟာ ထဲဟာ (n) do you use a harrow or a plough?
Do you want another cup of tea? yes,ၝာဲ,"ကေတ်ဍာ်လက်ဖက်မွဲခေါ်ဏီဟာ၊ ဨကဵုကၠာၝာဲ(ယ်) (pron) do you want another cup of tea? Yes, please, dear."
Do you want to come too?,လေ,"အဲအာအတေံဏောၚ် ဗှ်ေလေအာကီုဟာ (pn) I shall be going there, do you want to come too?"
Do you want to come too?,လေဝ်,"အဲအာအတေံဏောၚ်ဗှ်ေလေဝ်အာကဵုဟာ (pn) I shall be going there, do you want to come too?"
Do you want to come too?    ဗှ်ေလေဝ်ဗက်စှ်ေဍုၚ်ဖဴမိဗှ်ေကီုဟာ  are you going into town with your mother too? sometimes opposite. ပုၚ်ဂှ်စွံလဝ်ဇွောံအဲညိကီု လ္ပစဖ္အိုတ်ထောံ  leave a little rice for me,ကီု,"1 (v) to accompany, usually as, [va.] also.    အဲလေဝ်အာအတေံကီု(မ်) (v) I am going too.    အဲအာအတေံဏောၚ်ဗှ်ေလေဝ်အာကီုဟာ (v) I shall be going there, do you want to come too?    ဗှ်ေလေဝ်ဗက်စှ်ေဍုၚ်ဖဴမိဗှ်ေကီုဟာ (v) are you going into town with your mother too? Sometimes opposite. ပုၚ်ဂှ်စွံလဝ်ဇွောံအဲညိကီု လ္ပစဖ္အိုတ်ထောံ(အ်) (v) leave a little rice for me, do not eat it all."
Do you?,ဒဂိတ်,"မၞးထေၚ်အဲဒဂိတ်ဟာ (n) you think I am a louse {bug}, do you?"
Do you?,သ္ဂိတ်,"ဗှ်ေထေၚ်အဲသ္ဂိတ်ဟာ (n) you think I am a bug, do you?"
Do you?    မၞးထေၚ်အဲမၞိဟ်သာ်လဵုရော  what sort of fellow do you think i am?    ထေၚ်ဗီုတေံထေၚ်ဗီုဏံ  give or gain a wrong impression,ထေၚ်,"3 (v) think, to think, believe, expect, hope, appear to the mind, be of opinion.    ခြာဟွံလံမၞးခိုဟ်ကၠုၚ်ဏောၚ်အဲထေၚ် (v) I hope you will soon be better.    ညးဂှ်ထေၚ်ဗီုဏံရော (v) who think that?    ညးဂှ်မာန်ဏောၚ်ထေၚ်ရော (v) who do you think will win?    တ္ၚဲဏံက္ၜၚ်အာလ္ဂုၚ်တိတ်ဏောၚ်အဲထေၚ် (v) I think the ship for Rangoon will be living today.    နွံမံၚ်ပ္ဍဲတလာအဲထေၚ် (v) I think there is some in the box.    မၞးထေၚ်အဲဒဂိတ်ဟာ (v) you think I am a bug, do you?    မၞးထေၚ်အဲမၞိဟ်သာ်လဵုရော (v) what sort of fellow do you think I am?    ထေၚ်ဗီုတေံထေၚ်ဗီုဏံ (v) give or gain a wrong impression."
Do you?  ဒဂိတ်၊ သ္ဂိတ်။,ဓဂိတ်,"ဗှ်ေထေၚ်အဲဓဂိတ်ဟာ (n) you think I am a bed-bug, do you? [Syn.] ဒဂိတ်၊ သ္ဂိတ်။"
Do တေံညိ။,did,ရံၚ် do တေံညိ။
Do တေံညိ။,does,ရံၚ် do တေံညိ။
Dock,စှ်ေ,"1 (v) to go down, descend {honorific}, to go, come.    ကရေၚ်မွဲစှ်ေကၠုၚ်နူဒဵု (v) a Karen come down from the hill.    ဍာ်စှ်ေ (v) low tide. [id] ဒဳစှ်ေ။    ဍေံပဒေါံကွဳတုဲစှ်ေတိ (v) he stopped the cart and go down.    မၞးစှ်ေဒုၚ်အဲပ္ဍဲရုၚ်ကွဳပၟတ်ဂှ် အဲတၚ်ဂုန်ရ (v) thank you for coming to meet me at the station final in (v) (phr.) expletive with (vv.) of falling.    ထၞောဟ်စှ်ေ (v) to drip.    ဒတုံစှ်ေ (v) to fall.    ဒေါံစှ်ေ (v) to fall down, otherwise directiona.    ဗက်စှ်ေဍာ် (v) to go down with the current.    ဗၠိုပ်စှ်ေ (v) to dive down.    ယဵုစှ်ေ (v) to breathe in.    သတ်စှ်ေအာ (v) to stick out and hang down. [Cf.] ဆၚ်၊ ဍုန်။ [opp.] တိုန်။    [Der.] ဒစှ်ေ (n) lower level.    သၞေဟ် (n) ghat, wharf, dock, pier, jetty, harbour, port, pontoon.    ဖျေံ (v) to lower."
Dock,တတ်ထပိုတ်,"(v) cut off, sever relations with, dock, retrench."
Dockyard,ဒၞာဲပ္တိုန်က္ၜၚ်ဒဵု,"(n) dockyard, shipyard. [id] ဒၞာဲပ္တိုန်ဒဵုကဵုက္ၜၚ်၊ ဒၞာဲပလေဝ်က္ၜၚ်။"
Doctor,စာသဝ်,"(n) one who practices medicine, doctor."
Doctor,သဝ်,"3 (n) အ္စာသဝ် (n) doctor, surgeon, physician."
Doctor,အ္စာသဝ်,"(n) doctor, [esp.] following indigenous tradition."
Doctor ,ဒံက်တာ,"(n) [Eng] Doctor of Philosophy, doctor {physician or surgeon}."
Doctor in government employment,အ္စာဝန်,"(n) doctor in government employment, civil surgeon or civil servant."
Doctor of philosophy,ဒံက်တာ,"(n) [Eng] Doctor of Philosophy, doctor {physician or surgeon}."
Doctor of philosophy,ပါရဂူ,"(n) [P.] specialist, Doctor of Philosophy."
Doctor’s fee,ၚုဟ်သယျာဇိုၚ်,(n) doctor’s fee.
Doctor’s visiting fee,ၚုဟ်လိၚ်ဇိုၚ်,(n) doctor’s visiting fee.
Doctrinal dispute,ဝါဒ,"(n) [P.] belief, doctrine, ideology, ideologyism, policy, doctrinal dispute, controversy, speech. [id.] ဒဒှ်မကယျာန်ဓဝါတ်၊ ပွမကယျာန်စာန်စး။ [Der.] ကွေတ်ဝါဒ (n) policy."
Doctrine,ကွေတ်ဝါဒ,"(n) policy, religious faith, ideology, doctrine, creed."
Doctrine,ဒိဋ္ဌိ,"(n) [P] opinion, doctrine, false views. [id] ဒိတ္ထိ။"
Doctrine,ဒေသၞာ,"(n) [P] instruction, preaching, doctrine, teaching the Lord of Buddha, sermons given by the Lord Buddha. [id] တဝှ်ဓဝ်။"
Doctrine,ဝါဒ,"(n) [P.] belief, doctrine, ideology, ideologyism, policy, doctrinal dispute, controversy, speech. [id.] ဒဒှ်မကယျာန်ဓဝါတ်၊ ပွမကယျာန်စာန်စး။ [Der.] ကွေတ်ဝါဒ (n) policy."
Doctrine,ဝါတ်,"2 (n) trouble, difficulty, dispute, doctrine, heresy. [id.] ဒှ်ဝါတ်။"
Doctrine,သာသဏာ,"(v) [P.] teaching, dispensation era, religion, religious system, doctrine, esp. Buddhist instruction, discipline, religion. [id.] သာသနာ၊ သာသၞာ။"
Doctrine,အဂီု,"(n) [P. agomo] fable, short tale, sacred book, scriptures, doctrine, old wives tale."
Document,ပ္တိန်စၟတ်သမ္တီ,"(v) record, document, important events, etc."
Document of divorce,လိက်ထောံရာန်,"(n) {obs} judgement, decree, document of divorce, divorce paper."
Documentary.   မဒှ်သာဓက၊ မခိုၚ်ကၠိုက်။,ရုပ်ဂမျိုၚ်ပ္တိုန်လဝ်စၟတ်သမ္တီ,(n) documentary. [id] (adj) မဒှ်သာဓက၊ မခိုၚ်ကၠိုက်။
Dodderer,မၞိဟ်ကွာ်အာကၠုၚ်ဇဲဇဲဇာဲဇာဲ(ယ်),(n) dodderer.
Doddering,မဇတဝ်ဇဝဝ်,"(adj) doddering, doddery. [id] မဟၟဲကဵုဓတ်သါက်ဂွံချဳဒရာၚ်တပ်တပ်။"
Doddery.  မဟၟဲကဵုဓတ်သါက်ဂွံချဳဒရာၚ်တပ်တပ်။,မဇတဝ်ဇဝဝ်,"(adj) doddering, doddery. [id] မဟၟဲကဵုဓတ်သါက်ဂွံချဳဒရာၚ်တပ်တပ်။"
Dodgem cars,ကွဳစက်သၟတ်,"(n) minibus, dodgem cars."
Dodgems,ပၚ်ကာဓါတ်လလဳ,(n) dodgems.
Dodger.  မၞိဟ်စၞာဲလီလှေက်စ။,မၞိဟ်လီလှေက်စ,(n) dodger. [id.] မၞိဟ်စၞာဲလီလှေက်စ။
Doe.  ဗ္တာဲၝောံ  hird,ဒြာဲၝောံ,(n) doe. [Der] ဗ္တာဲၝောံ(အ်) (n) hird.
Does any of you know about him?,ပရော,ပ္ဍဲဗှေ်တံမၞိဟ်တီပရောဍေံနွံဟာ (n) does any of you know about him?
Does this road go directly to the station,သ္ဍာံ,ဣဏံဂၠံၚ်အာရုၚ်ကွဳပၟတ်သ္ဍာံရဟာ (v) does this road go directly to the station.
Does this road go directly to the station?,ပ္ဍာံ,ဣဏံဂှ်ဂၠံၚ်အာရုၚ်ကွဳပၟတ်ပ္ဍာံရဟာ (v) does this road go directly to the station?
Does this train go straight through?,ဓမြိပ်,ကွဳပၟတ်ဏံအာမွဲဓမြိပ်ဓဝ်ဟာ (v) does this train go straight through?
Does this train go straight through?,ဗရိပ်,ကွဳပၟတ်ဏံအာမွဲဗရိပ်ဓဝ်ဟာ (n) does this train go straight through?.
Dog,ကၠဵု,(n) dog.
Dog,ပသဲ,ပ္သဲဖ္ကောဝ် (n) {carpentry} dog.
Dog of foreign breed,ကၠဵုက္ၜၚ်,(n) dog of foreign breed.
Doggedly.  နဒဒှ်က္ဍိုပ်မကြံၚ်မ္ၚိုဟ်။,နဒဒှ်မဟီုဂးစဝါတ်,(adv) doggedly. [id] နဒဒှ်က္ဍိုပ်မကြံၚ်မ္ၚိုဟ်။
Doggedness,ဒဒှ်မဟီုဂးစဝါတ်,"(n) doggedness, self-will. [id] ဒဒှ်မက္ဍိုပ်မကြံၚ်၊ ဒဒှ်က္ဍိုပ်မကြံၚ်မ္ၚိုဟ်။"
Dogmatically,နဒဒှ်မဟၟဲကဵုအပြံၚ်အလှာဲ,(adv) dogmatically.
Dogmatism,ဝါဒကွေတ်မဟၟဲကဵုအရာအပြံၚ်အလှာဲ,(n) dogmatism.
Dogmatize,ဓမံက်,"ဓၟံက်ထ္ၜးကၠောန်ထ္ၜးနကဵုလိက်ဓဝ်ပတှ်ေ (v) dogmatize, -ise. [id] ဟီုဂးမဟၟဲကဵုအပြံၚ်အလှာဲ။"
Doing wrong,အကြံ,"အကြမ် (n) delinquent, doing wrong {person}, a bad person, an unruly person."
Dolichos lablab.  lignosus,သတ်ဇုက်ဇၞော်,"(n) lablab bean, Dolichos lablab. [Var.] lignosus."
Doll,ကောန်ရုပ်,"(n) puppet, doll."
Doll,ပယောဝ်,"(n) puppet, doll, marionette. [id] ကောန်ရုပ်။"
Doll,ရုပ်ဆုပၞုတ်,(n) doll.
Doll up,ဗိုက်လ္တက်ဗွဲမဒးရး,(v) doll up.
Doll.    ပတ္တိမာရုပ်  image.    သ္ပရုပ်  to assume the shape of.  ပ္တောံရုပ်။    ဗၟုဲသ္ပရုပ်သၞပၟတ်  the witch assume the shape of a flame.  ဗီု။ first sense,ရုပ်,"1 (n) image, portrait, statue, picture, shape, form, looks, appearance, figure, matter, physical form.    အဲရုပ်ပရေံအိုတ် (v) I look quite ugly.    ကောန်ရုပ် (n) puppet, doll.    ပတ္တိမာရုပ် (n) image.    သ္ပရုပ် (v) to assume the shape of. [id.] ပ္တောံရုပ်။    ဗၟုဲသ္ပရုပ်သၞပၟတ် (v) the witch assume the shape of a flame. [Cf.] ဗီု(မ်)။ First sense, ကျာ်(က်)။"
Dollar,ဒဝ်လာ,(n) [Eng] dollar.
Dolphin,ကဗံၚ်ဗှ်,"(n) mermaid, small variety of pond skater, dolphin, whale."
Dolphin-porpoise,ကဒြၚ်ဗှ်,(n) dolphin-porpoise.
Doltish,မဒိုဟ်ဓီု,(adj) doltish.
Domain,ခန်လွာ,"(n) abode, dwelling place, domain, part of a state, territory, jurisdiction. [id] နေဝ်၊ ပွဳပွိုၚ်။"
Domain,ခေတ်,"(n) extent, domain, region, field, age, period, era."
Dome-like structure,ဒတန်ဗီုဂၞာကၞုဟ်,(n) dome-like structure.
Domed,မခ္ဍံဒၟံၚ်,"(adj) domed, spherical."
Domestically,နဒဒှ်မဒှ်သတ်တိရစ္ဆာန်မလွဳလဝ်ပ္ဍဲသ္ၚိ,(adv) domestically.
Domestication,ဒဒှ်မဒဒှ်ေအာကဵုမၞိဟ်,(n) domestication.
Dominate,စမိၚ်,"(v) to rule, dominate, govern. [id] စၟိၚ်၊ စၟိန်။"
Dominate,စမိန်,"(v) to rule, dominate, govern. [id] စၟိန်။"
Domineer,မာန်,"1 (v) win, conquer, prevail, domineer, overpower, overcome, part particle suffixed to verbs to denote capability, probability or possibility. {Usually expressed in English with the auxiliary verbs “can” “may” “be able to” “be likely to” etc.). [id.] ဇၞး။"
Dominion,ခေတ်တွဵု,"(n) dominion, realm."
Dominion,ဂွန်,"(n) power, measures, means, dominion, tactics, maneuvers."
Dominion,တွဵု,"1 တွိုဝ် (n) limit, boundary, giving, dominion, area or period within limits, administrative district.    ပွတွဵုတွေတ် (n) giving up liberality."
Dominion,တွိုဝ်,"1 (n) limit, boundary, giving, dominion, area or period within limits, administrative district.    ပွတွဵုတွေတ် (n) giving up liberality."
Dominion,တွဵုအနာ,"(n) dominion, sphere."
Dominion,ဒွန်,"(n) power, measures, means, dominion, tactics, manoeuvres."
Dominion,ဒွိုၚ်,"(n) realm, dominion."
Dominion,လ္တာ်စက်,"(n) dominion, authority."
Dominion,လွဵု,"2 (n) authority, dominion, power."
Dominion,လွိုဝ်,"2 (n) authority, dominion, power."
Dominion,သွဵု,2 (n) dominion.
Dominion,သွိုဝ်,2 (n) dominion.
Dominion.    ကောန်မန်သ္ဒးဒုၚ်သၞောဝ်ဗၟာ  the mon were brought under burmese rule.    စီရေၚ်သၞောဝ်  to apply the law,သၞောဝ်,"4 (n) {ruled} line, rule, regulation, law, dominion.    ကောန်မန်သ္ဒးဒုၚ်သၞောဝ်ဗၟာ (n) the Mon were brought under Burmese rule.    စီရေၚ်သၞောဝ် (v) to apply the law, give a judicial decision. [id.] သ္ဂုတ်သၞောဝ်။ [Cf.] first sense, စရိတ်၊ စၞောန်၊ ပၞောန်။ Second sense, ကၟိၚ်၊ နှောဝ်။"
Dominion.  သၞောဝ်။,စၞောဝ်,"(n) {ruled} line, rule, regulation, law, rule, dominion. [id] သၞောဝ်။"
Dominion.  သၞောဝ်။    ကောန်မန်သ္ဒးဒုၚ် သၞောဝ်ဗၟာ  the mons were brought under burmese rule.  first sense,နှောဝ်,"3 (n) {colloq} {ruled} line, rule, regulation, law, dominion. [id] သၞောဝ်။    ကောန်မန်သ္ဒးဒုၚ် သၞောဝ်ဗၟာ (v) the Mons were brought under Burmese rule. [Cf.] first sense, စရိတ်၊ နောန်၊ ပၞောန်။ second sense, နဲ။ third sense, ကၟိန် (v) to rule. [id] စၟိန်။    သ္ဂုတ်သၞောဝ် (v) to apply the law, give a judicial decision. [id] စဳရေၚ်သၞောဝ်၊ ကုတ်ဒန်သၞောဝ်။"
