English,Mon,Original_Definition
A drop of water.  ဍာ်မွဲထၞဟ်။,ထနဟ်,ဍာ်မွဲထၞဟ် (n) a drop of water. [id] ဍာ်မွဲထၞဟ်။
A drum covered at one end,ဖံမုက်မွဲ,(n) a drum covered at one end.
A fair quantity,ဂမၠိုၚ်,"တၟာဂမၠိုၚ် (n) plenty, a fair quantity."
A fair quantity.  မှာဂလိုၚ်။    ပုၚ်နွံမံၚ်ဂၠိုၚ်ဏီ  there is still plenty of rice.    မုပဂြိုၚ်ဂလိုၚ်ဏံရော  why are you laughing os much?    လက်ဂလိုၚ်   much.  လက်ဂလိုၚ်ဏံ။  အမာ၊ မာ၊ ၜိုတ်။     ဂၠိုၚ်  to be much.  ဂမၠိုၚ်၊ ဂၠိုၚ်။,ဂလိုၚ်,"1 (n) quantity.    ဣဂှ်သ္ၚောဲၜိုတ်ဂလိုၚ်လဵုရော (n) how far away is that?    ဣစဳလဍောတ်ဍောတ် ကွာန်ဏံသ္ၚိဂၠိုၚ်ဂလိုၚ်ဏံဟာ (n) when you were a girl, were there as mony houses in the village as there are now?    တၟာဂလိုၚ် (n) plenty, a fair quantity. [id] မှာဂလိုၚ်။    ပုၚ်နွံမံၚ်ဂၠိုၚ်ဏီ (n) there is still plenty of rice.    မုပဂြိုၚ်ဂလိုၚ်ဏံရော (n) why are you laughing os much?    လက်ဂလိုၚ် (adv) {so} much. [id] လက်ဂလိုၚ်ဏံ(အ်)။ [Cf.] အမာ၊ မာ၊ ၜိုတ်။    [Der.] ဂၠိုၚ် (v) to be much. [Var.] ဂမၠိုၚ်၊ ဂၠိုၚ်။"
A fallen angel,အသူ,"(n) [P. asuro] asura, a fallen angel, a kind of deva who is the sworn enemy of the Tarvaetoing deva."
A family or community in a manner obviating the need to cook at home,ပၟတ်ပၠိုတ်,1 (adv) {give feast to} a family or community in a manner obviating the need to cook at home.
A famous mon king of baego,အသး,(n) သၟိၚ်အသး a famous Mon king of Baego {Pegu}.
A fan of palm leaf,ပၞိက်ပတ်တာ,(n) a fan of palm leaf.
A favourable prepossession of mind,အမိတ်အဒါန်,"(n) predilection, love or friendship from predilection, a favourable prepossession of mind."
A fence made of small upright posts,မြော,"(n) fence post, a fence made of small upright posts."
A ferry-man,တလ,တၠဂၠုၚ်ဂဒေါံ(အ်) (n) a ferry-man.
A fever caused by a cold,ဇွဟ်ချာံ,"(n) feverish cold, a fever caused by a cold."
A few,အှ်ေ,"1 (adj.) not many, a few, a little.    အှ်ေအှ်ေဓံၚ်ဓံၚ် (adv) not surely, certainly."
A filter.  ဒၟၚ်ကရိုန်။,ဒမၚ်ကရိုန်,(n) a filter. [id] ဒၟၚ်ကရိုန်။
A final resting place,သုသာန်,"(n) [P. susanam] burial ground, cemetery, a place where dead bodies are burned, graveyard, a final resting place."
A fine cushion with silk cover.  ဒကဝ်မောံဖေဝ်။,ဒကဝ်မောံဗြေဝ်,(n) a fine cushion with silk cover. [id] ဒကဝ်မောံဖေဝ်။
A fine voice bird,ဂစေံကြဝိတ်,"(n) {P. karaviko} a fine voice bird, Indian Cuckoo, mythical bird supposed to have a melodious cry, fine-voices bird. [id] ကြဝိတ်။"
A fine-voiced bird.  ကဝဴ  koel,ကြဝိတ်,"(n) [P.] [id] ဂစေံကြဝဳ (n) the karavico, a fine-voiced bird. [Cf.] ကဝဴ (n) koel, black cuckoo."
A finger breadth,သၠဲမွဲလပုဟ်တဲ,(n) a finger breadth.
A fire balloon,ဂီု,"1 ဂိုမ် (n) balloon, hot air balloon, lamp, lantern, a fire balloon."
A fish bone stuck in his throat.  ခရက်  to match. သရက်  to scrape,ခက်,ဇုတ်ကခက်ကံဍေံ (v) a fish bone stuck in his throat. [Der.] ခရက် (v) to match. သရက် (v) to scrape.
A fist fight,လက်ပၠုဲ,"(n) boxing, a fist fight."
A flat land,တိလမၠး,"(n) a level piece of land, a plain, a flat land, a piece of level land, level ground, level place of land."
A flat of stone,လး,"တၟံလး (n) surface of rock, a flat of stone."
A flat wooden dish,ဒုၚ်လေၚ်,"(n) a flat wooden dish, a platter. [id] ဒုန်လေၚ်။"
A flower,တၞံအဂၞု,"(n) a large evergreen wood, Mesua ferrea L., a flower, the petals of which are used in medicine."
A flower bud,ဇလာဲပ္ကဴ,"(n) a budding flower, a flower bud."
A flower tree,ပၞာ်,"(n) a flower tree, Rotleria Tinctoria."
A flower tree,ပၞာက်,"(n) a flower tree, Rotleria Tinctoria."
A flowering plant .  ယန်။,တၞံယန်,(n) a flowering plant {its leaves are used as a vegetable}. [id] ယန်။
A flowering tree bearing long twisted pods. dolichand ronestipulata bentham,လိုက်,"2 (n) a flowering tree bearing long twisted pods. Dolichand ronestipulata bentham, a kind of tree bearing trumpet flowers and long twisted pods, the Spathodea Serrulate, the fruit is cooked and eaten as a vegetable with the fish paste."
A foolish boastful person,အကြဴ,"(n) a foolish boastful person, blood-thirsty person, dare-devil."
A foolish fellow.  ဗှ်ေဒှ်မၞိဟ်ဒဒိုဟ်မွဲ။  တီု၊ ဓီု၊ သလိုဟ်၊ ဓီု။  ဒိုဟ်  to be foolish,ဒဒိုဟ်,အတြုံဒဒိုဟ် (n) a foolish fellow. [id] ဗှ်ေဒှ်မၞိဟ်ဒဒိုဟ်မွဲ။ [Cf.] တီု၊ ဓီု၊ သလိုဟ်၊ ဓီု။ [Der.] ဒိုဟ် (v) to be foolish.
A foot,ပေ,"(n) {from Portuguese} a foot, foot rule, foot measure. [Cf.] ခ္ဍောန်။"
A foreigner alien.  ဂကူတၞဟ်ခြာ။,ဂကူတၞဟ်သ္အာၚ်,"(n) person of different nationality, a foreigner alien. [id] ဂကူတၞဟ်ခြာ။"
A forge.    ဍေံစုတ်လဝ်ပၟတ်လ္တူဖဴ  he made a fire on the hearth.    မိဗ္ဂပ်မံၚ်သွပ္ဍဲဖဴ  mother is in the kitchen preparing curry.  third sense,ဖဴ,"1 (n) raised wooden trough filled with earth or sand on which cooking-fire is lit, hearth, furnace, kitchen, {at the} home {of} in the company of a fire place, a stove, a forge.    ဍေံစုတ်လဝ်ပၟတ်လ္တူဖဴ (n) he made a fire on the hearth.    မိဗ္ဂပ်မံၚ်သွပ္ဍဲဖဴ (n) mother is in the kitchen preparing curry. [Cf.] third sense, ဍဲ(ယ်)။    ဖဴအရက် (n) still, distillery.    ဖဴကျာ (n) air pressure stove, primus stove, bellows.    ဖဴကၠောန်ကွာၚ် (n) bakery.    ဖဴကွာၚ် (n) oven.    ဖဴထိၚ်ဒဝ်ဓါတ်နျူကလဳယျ (n) nuclear pile, nuclear reactor.    ဖဴပ္သဲ (n) iorn stove.    ဖဴပၠေဲ (n) griddle, open fire place,  brazier, charcoal brazier, used [esp.] in Siam.    ဖဴၜဵု (n) a salt-pan, a slattern."
A forked pole to twist fruits and leaves with,ဒလောၚ်,"(n) bamboo pole, forked or with end split and splayed to form a basket, used to dislodge fruit from the trees, a forked pole to twist fruits and leaves with, pole used to twist off fruits and flowers. [Syn] ဂလောၚ်။ [Der] ဂၠောၚ် (v) to thrust with a pole, vocalic infix."
A form of leprosy.  ယဲတၞီ၊ ယဲပၞီ။,ယဲပြၚ်ဏဳ,"(n) a kind of leprosy, a form of leprosy. [id.] ယဲတၞီ(မ်)၊ ယဲပၞီ(မ်)။"
A form of self-government,ဟမ်ရု,"(n) [Eng.] Home Rule, a form of self-government."
A form used in addressing rulers. sire,မရာတ်,"(n) [P. Maharaja] the king, [lit.] great king, a form used in addressing rulers. Sire, Your Majesty. [id] မရာတ်သၟိၚ်ဇၞော်၊ မရှာတ် (n) monarch."
A forty-one gun salute was fired in honour of the king,လ္စုတ်,အမၠံက်ပန်ဗရုရမျှာၚ်ကဵုအရှ်ေအသှ်ေဨကရာတ် ပန်စှော်မွဲလ္စုတ်ရ (n) a forty-one gun salute was fired in honour of the king.
A forty-one-gun salute was fired in honour of the king.  first sense,ကစုတ်,"မၠံက်ပန်ဗရုရမျှာၚ် ကဵုအရှ်ေအသှ်ေဨကရာဇ် ပန်စှော်မွဲလစုတ်ရ (n) a forty-one-gun salute was fired in honour of the king. [Cf.] first sense, ဂွဵု၊ တဲ second sense, စုတ်၊ လစုတ်။"
A fragment,ဂတှ်ေ,"(n) see ခတှ်ေ (n) a chip, a fragment, a piece. [num.] [aux.] applied to flat things."
A frame for creeper,ဂရာံ,"1 ဂရာမ် (n) a frame for creeper, trellis for creeper. [id] တၞာ။    ဂြာံဂရာံ(မ်) (v) to erect a trellis. [Cf.] ကၞာလဵု(ဝ်)။ [Syn.] ပလာံ(မ်)။    [Der.] ဂြာံ(မ်) (v) to erect a trellis."
A fringe of bells.  သ္ဂန်။,သ္ဂဏ်,"(n) bell, a fringe of bells. [Syn.] သ္ဂန်။"
A fruit stalk,တဝ်သတ်,"(n) a fruit stalk, stalk of a fruit."
A fuang,သေဲ,"2 (n) an eighth of a rupee or of a tical, a fuang."
A fuang,သေယ်,"2 (n) an eighth of a rupee or of a tical, a fuang."
A full-grown man,ၝောံမၞိဟ်,"(n) important person, elder, a full-grown man, the head man of the village."
A funnel shaped fishing basket,ကမိန်,"1 (n) basket fish-trap, a funnel shaped fishing basket, cage trap for large animals. [id] ကၟိန်။ [Cf.] ကယဝ်၊ ခမၚ်၊ ဂွဝ်၊ တေပ်၊ တီု(မ်)၊ ဓၟၚ်။"
A garden in indra’s heaven,နန္ဒာဝိုန်,(n) [P. nandanam] a garden in Indra’s heaven.
A gate tower or turret,ပြပါၚ်တရၚ်,(n) a gate tower or turret.
A gathering of blood,သ္ၚိဆီ,(n) a gathering of blood.
A gathering of friends,ပွမကော်ပ္ကောံရဲ,(n) a gathering of friends.
A gift,တၟာဲလဗာဲ,"(n) a gift, a present, an offering."
A girdle zone,ပြဘန်,"(n) [P. Paribhandam] a girdle zone, belt, ring."
A giver of good things,ဝရဒ,"(n) [P.] a giver of good things, Buddha"
A go-between in love affairs.  မၞိဟ်ပၠောပ်။,မၞိဟ်ဟီုပၠောပ်ကဵုဒှ်ကဝေၚ်,(n) a go-between in love affairs. [id.] မၞိဟ်ပၠောပ်။
A good knife.  သန်။  ပရေံ။,ခိုဟ်,ၜုန်ခိုဟ် (n) a good knife. [Cf.] သန်။ [opp.] ပရေံ(အ်)။
A good or pious man,သပ္ပရိုဟ်,"(n) [P. sappuriso] a good or pious man, grave-digger. [id.] မၞိဟ်ယိုက်ဒိုက်သာသနာ။"
A grammar,ပြကိုဟ်ဗျာကရိုန်,"(n) a grammar, treatise on grammar, book on measures to be taken to avert impending misfortune."
A great division of time in the world's history,ယုဂ်,"(n) [P.] {Buddhist scriptures} age, a great division of time in the world's history."
A grinder.  အၚာပ်၊ ၚာပ်၊ လ္ၚာပ်။,ၚေက်အၚာပ်,"(n) back teeth, jaw-tooth, molars, double tooth, a grinder. [Syn.] အၚာပ်၊ ၚာပ်၊ လ္ၚာပ်။"
A grotto.  to regret the loss of a thing,ဂှ်ော,"ဂေါဟ် (n) see ဂိုဟ် (n) [P. guha] a cave, a niche, a grotto. (v) to regret the loss of a thing."
A guard,အကြာပ်,"(n) supervisor, corporal, subordinate military officer {like a sergeant or corporal}, a guard."
A guide something to learn upon,နိဿယ,"(n) support, a guide something to learn upon, a superior religious teacher, an upajjhaya. [id] အ္စာမကဵုနိဿယ။"
A gun shot's range,မွဲပွန်သၞာတ်,(n) a gun shot's range.
A handful of lily flower,ပ္ကဴဥပ္ပဵုမွဲသ္ဂန်,(n) a handful of lily flower.
A handful of rice,လဟာၚ်,ပုၚ်မွဲလဟာၚ် (n) a handful of rice.
A handful of rice.  first sense,ဂဟာၚ်,"ပုၚ်မွဲဇဟာၚ် (n) a handful of rice. [Cf.] first sense, တၟံက်။ [Syn.] ခံက်တဲ၊ ဂၠုၚ်တဲ။ [Der.] လှာၚ် (v) to be hollow. [Var.] ဇဟာၚ်၊ လဟာၚ်။"
A handful of rice.  first sense,ဇဟာၚ်,"ပုၚ်မွဲဇဟာၚ် (n) a handful of rice. [Cf.] first sense, တၟံက်။ [Syn.] ခံက်တဲ၊ ဂၠုၚ်တဲ။ [Der.] သၠာၚ် (v) to be hollow."
A handful.  first sense,လဟာၚ်,"မွဲလဟာၚ်တဲ(ယ်) (n) a handful. [Cf.] first sense, လၟံက်။ [Syn.] ခံက်တဲ(ယ်)၊ စၠိုၚ်တဲ(ယ်)၊ ဂၠုၚ်တဲ(ယ်)၊ ဇဟာၚ်တဲ(ယ်)။"
A hard wood ever green tree,တၞံဂၞု,"(n) a hard wood ever green tree, bearing sweet scented white blossoms with yellow stamens, mesua, Mesua ferrea. [id] တၞံအနှု။"
A harlot.  ဗဴစၚ်စေဝ်၊ ဗြဴအဵုဗဵု။,ၚဴ,"2 (n) a courtesan, a harlot. [id] ဗဴစၚ်စေဝ်၊ ဗြဴအဵုဗဵု။"
A head cold,ယဲချာံ,"(n) a head cold, cold in the head."
A heap,ဗွဝ်,"(n) a pile, a heap."
A heavenly being,ဒေဝတဴ,"1 (n) [P.devata] celestial being, a heavenly being, spirit, demon, opulent, resplendent being worthy of veneration, lord, deva. [id] သတ်ဘုံအာကာသ။"
A helping of rice,ထမတ်,ပုၚ်မွဲထၟတ် (n) a helping of rice.
A helping of rice,ပၟောတ်,ပုၚ်မွဲပၟောတ် (n) a helping of rice.
A herd,ပြဝါ,"(n) companion, a herd."
A heretic,တဳ,"(n) [Skt.] a heretic, a sectarian."
A hermit.  ဣသိ၊ တာပဿဴ၊ ရသိ။,တာပဿ,(n) [LF] [P.] a hermit. [id] ဣသိ၊ တာပဿဴ၊ ရသိ။
A heron,ဒိုၚ်,"(n) a heron, Generic name of kinds of large light-coloured bird including storks. [Cf.] ဂစေံ(မ်)၊ စာၚ်။"
A high note as in music,ဗရုရမျှာၚ်မသၠုၚ်ထတ်သ္တိုတ်,"(n) a shrill sound, a high note as in music."
A high quality grade of gold,ထဝ်သိၚ်္ဂနိက်,"(n) a kind of gold, a high quality grade of gold."
A high quality grade of gold,ထဝ်အာန်ဇနဳ,"(n) a kind of gold, a high quality grade of gold."
A hole in a wall.  ထၟောၚ်၊ ဒွာ၊ ပထောၚ်။  ပံက်  to open,ပၞော်,"(n) aperture in a wall, a hole in a wall. [Cf.] ထၟောၚ်၊ ဒွာ၊ ပထောၚ်။ [Der.] ပံက် (v) to open."
