English,Mon,Original_Definition
Rambler,မၞိဟ်မကွာ်ဂ္ၚေၚ်ဂၠံၚ်မဟၟဲကဵုတၚ်ရန်တၟံ,(n) rambler.
Rambling.  မဒှ်ဂလာန်မစိုပ်လ္ပာ်တေံမွဲတဲ လ္ပာ်ဏံမွဲတဲ။,မသိုၚ်ခၞံဗဒှ်လဝ်မဟၟဲကဵုအစဳအဇန်ချိုတ်ချိုတ်ပၠိုတ်ပၠိုတ်,(adj) rambling. [id] မဒှ်ဂလာန်မစိုပ်လ္ပာ်တေံမွဲတဲ လ္ပာ်ဏံမွဲတဲ။
Rambutan,ဂဗုၚ်,"(n) rambutan, Nephelium lappaceum."
Rambutan,ဒဗုၚ်,"(n) rambutan, Nephelium lappaceum. (v) be dim, become dim."
Rambutan,သတ်ဂဗုၚ်,"(n) lychee, rambutan, nephelium lappaceum."
Rambutan nephelium lappaceum.  သတ်ဂဗုၚ်။,သတ်ဗဗုၚ်,(n) rambutan Nephelium lappaceum. [id.] သတ်ဂဗုၚ်။
Rambutan.  သတ်ဗဗုၚ်။,ဗဗုၚ်,"(n) lychee, rambutan. [id] သတ်ဗဗုၚ်။"
Ramification,ဒဒှ်မသ္ကဵုပါ်ပြးတိတ်ညံၚ်ရဴထ္ပက်ဇာ,(n) ramification.
Ramong,ရမောၚ်,"(n) Ramong, folk dance of the Thai origin, extant in the eastern part of the Shan State."
Ramp about.  က္ဍိုပ်က္တဴတိုန်၊ ဂြိပ်ဂစာန်ဒဝါန်အာ၊ ထ္လာ်တိုန်၊ ဒှ်မနောဒေါသ။,က္တဵုကြီုဇာဒၟံၚ်,(v) ramp about. [id] က္ဍိုပ်က္တဴတိုန်၊ ဂြိပ်ဂစာန်ဒဝါန်အာ၊ ထ္လာ်တိုန်၊ ဒှ်မနောဒေါသ။
Rampart,ဇဵု,"(n) transverse rod, rod, rampart, embankment. [id] စြာၚ်၊ တာ၊ တၟိုန်။ [Cf.] တဝ်၊ တၞၚ်၊ ရိ၊ လေံ(အ်)။"
Ramrod,သာံသောဝ်,(n) ramrod.
Ran way,ဂၠံၚ်မရပ်စပ်စကာ ကာလက္ၜၚ်ကျာတိုန်,(n) ran way.
Rancher.  ရဲကၠံ၊ ရဲဂူ။,သၟာကၠံတဵုလွဳစဇၞော်ဇၞော်သၠဲသၠဲ,(n) rancher. [Syn.] ရဲကၠံ(အ်)၊ ရဲဂူ။
Rancid,သအုတ်,"(v) to go bad, to be stale, rancid, applied to milk and to cook food. [id.] သ္အုတ်။"
Random arrangement,နးပး,"(n) disorder, random arrangement."
Range,ခအံၚ်,"1 (n) grazing ground, pasture, range, wallow.    ဗဒိုပ်အခံၚ်ပြေၚ် (n) buffalo wallow."
Range,ဝါခလှာတ်ပန်သ္ဍာံတဲ,"(n) target zone, field of fire, range."
Range of hills,ဇဵုဒဵု,"(n) range of hills, mountain range."
Range of information,အညာ,"2 (adj.) knowledge, understanding, familiarity gained by experience, range of information, general knowledge. [id.] အရာမတုပ်သၟဟ်လဝ်စိုတ်၊ ဒဒှ်မမြက်စာဍိုဟ်ကေက်၊ ဒဒှ်မလေပ်စိုန်သ္ကီုကၠိုဟ်ခၠၚ်၊ ပြတ်ညာ၊ ပြဒ္ညာ။ မနွံကဵုဓဝ်ကၠိုဟ်ခၠၚ်၊ သတိဘာန်၊ မနွံကဵုလညာတ်ဆဵုဂဗ။"
Range-finder,ကရိယာမတ္ၜတ်ကၞာတ်ခရာဇမ္ၚောဲသွက်ဂွံပန်ဗလးဏာ,(n) range-finder.
Rangoon croton tree,ကသိုအ်,"ကသိုံ(အ်) (n) Rangoon croton tree, medicinal shrub which exudes a fragrant aroma. Croton joufra. [id] တသိုံ(အ်)။"
Rangoon shad,ကသလံက်,"(n) Rangoon shad, hilsa, hilsa ilisha, shad-like fish, Glupea ilisha Hamilton Buchanan."
Rangoon.  ဍုၚ်ဒဂုၚ်။,ဍုၚ်လ္ဂုၚ်,(n) Rangoon. [id] ဍုၚ်ဒဂုၚ်။
Rangoon.  ဒ္ဂုၚ်။    ကျာ်လ္ဂုၚ်  laegung pagoda.  ကျာ်ဒ္ဂုၚ်။    ဍုၚ်လ္ဂုၚ်  rangoon.  ဍုၚ်ဒ္ဂုၚ်။  ဒ္ဂုၚ်။,လ္ဂုၚ်,"1 (n) {place-name} Daegung, Laegung, Rangoon. [id.] ဒ္ဂုၚ်။    ကျာ်လ္ဂုၚ် (n) Laegung pagoda. [id.] ကျာ်ဒ္ဂုၚ်။    ဍုၚ်လ္ဂုၚ် (n) Rangoon. [id.] ဍုၚ်ဒ္ဂုၚ်။ [Cf.] ဒ္ဂုၚ်။"
Rank,တဒှ်,"(n) state, condition, circumstances status, rank, position, sort, kind, (the) fact (that}. [id] ဒဒှ်။"
Rank,ထပ်,"1 (n) layer, fold, storey, concentric ring, rank, plait.    ကဴလတိုပ်ထပ်စှ်ေဒၟံၚ် (n) snowflake is coming down.    ဍိုတ်မွဲထပ် (n) a course of bricks.    ထ္ၜိုၚ်ၜါထပ် (n) double moat.    ပ္ဍဲကွာန်ဂဒဵုဂှ်နွံမံၚ်သ္ၚိပိထပ်မွဲမ (n) there is a three-storey house in Gae Day.    ယာတ်ထပှ်ထပ် (n) seven thicknesses of cloth.    လ္ပဟီုထပ်ကဵုထပ် (adv) do not keep on repeating yourself. [Cf.] ကွပ်။"
Rank,ဒဒှ်,"(n) happening, occurrence, episode, event, becoming, stage, condition, circumstance, being, becoming,  status, rank, position, sort, kind, {the} fact {that}."
Rank,အဆၚ်,"(n) storey, floor {in a building}, grade, rank, a rise to higher position."
Rank,အံ,"အံ(မ်) (v) smell musty, rank, rotten, be unpleasant smell."
Rank,အှ်,"(v) smell musty, rank, mouldy, get bad sour smell."
Rank,အှ်အေတ်,"(v) smell musty, rank, rotton."
Rank smell.  မခအီ၊ မအှေ်ခအီ။,မခအှေ်,(adj) rank smell. [id] မခအီ(မ်)၊ မအှေ်ခအီ။
Rank.  အလဵုအသဳ၊ အိန်သွဵု၊ ပွမသ္ကိုပ်သ္က။,အ္စာအသံက်,"(n) leadership, position, rank. [id.] အလဵုအသဳ၊ အိန်သွဵု၊ ပွမသ္ကိုပ်သ္က။"
Ranter,မၞိဟ်သ္ဂးဂလာန်ဇၞော်နူဇကု,(n) ranter.
Rap.  ခ္ဍံက်။    ခ္ဍံက်က္ဍိုပ်  to knock someone on the head.    ခ္ဍံက်ခုၚ်  to knock on the table.  ခဍံက်။,ခဍံက်,"3 (v) to knock, rap. [id] ခ္ဍံက်။    ခ္ဍံက်က္ဍိုပ် (v) to knock someone on the head.    ခ္ဍံက်ခုၚ် (v) to knock on the table. [Cf.] ခဍံက်။ [id]"
Rap.  ခ္ဍံက်။    ခ္ဍံက်က္ဍိုပ်  to knock someone on the head.    ခ္ဍံက်ခုၚ်  to knock on the table.  ခဍံက်။,ခ္ဍံက်,"3 (v) to knock, rap. [id] ခ္ဍံက်။    ခ္ဍံက်က္ဍိုပ် (v) to knock someone on the head.    ခ္ဍံက်ခုၚ် (v) to knock on the table. [Cf.] ခဍံက်။ [id]"
Rap.  ထ္ဍံက်။    ထ္ဍံက်က္ဍိုပ်  to knock someone on the head.    ထ္ဍံက်ခုၚ်  to knock the table,ထဍံက်,"1 (v) to knock, to strike, rap. [id] ထ္ဍံက်။    ထ္ဍံက်က္ဍိုပ် (v) to knock someone on the head.    ထ္ဍံက်ခုၚ် (v) to knock the table."
Rapacity,လေဘ,"(n) [P.] rapacity, avarice, covetousness, desire, cupidity, greedy, selfish. [id.] ပၟိက်နွံတဴမဇၞော်ကဵုဇြဟတ်။ [Cf.] ဂၞပ်၊ ပၟိက်။"
Rape,ရာဲခၟာဲခ္ဍံခ္ဍံ,(n) rape.
Rape ,သ္ပကောန်ဗြဴ,(v) rape {sexual assault}.
Raphanus sativus l.    ခၟာဲရာဲဗ္ကေတ်  beet root.    ကၠေၚ်ရာဲသဳဓတ်  mustard oil.    ခၟာဲရာဲ  mustard,ရာဲ,"1 ရာယ် (n) mustard plant, radish, Raphanus sativus L.    ခၟာဲရာဲဗ္ကေတ် (n) beet root.    ကၠေၚ်ရာဲသဳဓတ် (n) mustard oil.    ခၟာဲရာဲ(ယ်) (n) mustard."
Raphanus sativus l.    ခၟာဲရာဲဗ္ကေတ်  beet root.    ကၠေၚ်ရာဲသဳဓတ်  mustard oil.    ခၟာဲရာဲ  mustard,ရာယ်,"1 (n) mustard plant, radish, Raphanus sativus L.    ခၟာဲရာဲဗ္ကေတ် (n) beet root.    ကၠေၚ်ရာဲသဳဓတ် (n) mustard oil.    ခၟာဲရာဲ(ယ်) (n) mustard."
Rapid.  ဒၞာဲဍာ်ဇွောဝ်ထတ်။,ဍာ်ထပက်,(n) rapid. [id] ဒၞာဲဍာ်ဇွောဝ်ထတ်။
Rapidity,ဒဒှ်မပြဟ်ပြေဟ်,"(n) rapidity, quickness."
Rapidly,ဗွဲမပြဟ်,"(adv) quickly, rapidly, immediately, speedily, at once, soon. [id] ဗွဲပရှ်၊ နဒဒှ်မဟွံဆိုအ်ဆေၚ်၊ နဒဒှ်မဟွံဒေါံဒဝ်၊ မွဲဒမြိပ်။ ပြဟ်ပြဟ်ပြေဟ်ပြေဟ် (adv) promptly,  speedily. [id] နဒဒှ်ဗွဲမမြက်စာ။"
Rapport,သဟဇာတ,"(n) [P.] coincidence, agreement, compatibility, rapport."
Rapture,ဒဒှ်မလဟိၚ်မိပ်ဇြိပ်ဒၟံၚ်ပ္ဍဲစိုတ်,(n) rapture.
Rapturous,မလဟိၚ်မိပ်ဒၟံၚ်ပ္ဍဲစိုတ်,(adj) rapturous.
Rare,ခနၚ်,"3 (adj.) rare, scarce, expensive. [id] ခၞၚ်၊ ခတ်က္ဍန်။"
Rare,မကြဳမဳ,"(adj) rare, scarce. [id] မဟၟဲကဵုတီုတီုကၠီုကၠီု(မ်)။"
Rare,ရာဲရှာတ်,"2 (adj) uncommon, rare, [Cf.] [id.] ရာဲသာတ်။"
Rare,ဝိသေသ,"(adj) [P. viseso] uncommon, rare, famous, different, special quality or accomplishment, extraordinary. [Var.] ဝိသှ်ေ(ဟ်)။"
Rare,ၜါဟွံမွဲ,"(n) rare, unique, uncommon. {place-name} ၜါသွာၚ် (n) Pbar Swaing [Bur. Chaungzon]. [Der.] ကၟာ (v) to be geminate."
Rarely   ခၞၚ်ခၞၚ်၊  နဒဒှ်ဗီုဏံလံဂွံဆဵု။  rarefied   မကြဳမဳ၊  မဟၟဲကဵုတီုတီုကၠီုကၠီု။,rare,"adj. (-r,-st)  မက္တဵုဒှ်ဝါတ်၊  မဒှ်ရဴသာ်ဝွံ သ္ဂောံဆဵုအောန်, သ္ဂောံညာတ်အောန်၊  မတၟေၚ်တၟဟ်၊  ရာဲရှာတ်၊  ရာဲသာတ်၊  ဝိသေသ၊  ဝိသှ်ေ။  ၂။  မခိုဟ်တဴဗွဲ၊  မသ္ဂောံဆဵုဗီုဏံဟွံလောဲ။  ၃။  မကြဳမဳ(ကျာ)။  rarely (adv)  ခၞၚ်ခၞၚ်၊  နဒဒှ်ဗီုဏံလံဂွံဆဵု။  rarefied (adj)  မကြဳမဳ၊  မဟၟဲကဵုတီုတီုကၠီုကၠီု။"
Rarely generic.    ဗှေ်မံၚ်အဏံလံမံၚ်ရဟာ  have you been living here long.    မိကဵုအဲဂၠိုၚ်မံၚ်ဂှ်  you have given me a lot,မံၚ်,"7 (v) to remain, to stay, continue in a place or state, live, reside, to remain quiet, to tarry, to dwell, to be.    အ္စာပလေဝ်နာဍဳဗ္ဂပ်မံၚ်စက်နာဍဳ (v) the watch repairer is putting the works together.    အရေဝ်ရဲဂဒဵုဟီုဂှ်ရဲခၠိုၚ်ကၠိုဟ်မံၚ်စိုတ်ဟာ (v) do Roa Khamiung {Bilugyun people} understand the speech of Roa Kaday {Kado people}   အဲဂၠာဲမံၚ်ဗှေ်လံကွေံရ (v) I have been looking for you for a long time?    အဲစိုပ်မံၚ်အဏံမသုန်သၞာံလောန်ကၠုၚ်တုဲဣရ (v) it is five years since I  came here.    ကောန်ၚာ်ဏံမံၚ်ကွေံညိဟွံလရိုအ် (v) your baby is ver quiet, he does not cyr at all.    ဇို်ၚ်ဍေံဂိမံၚ်ကၠဵုကိတ်လဝ် (v) he has a bad leg, a dog bit it.    ဍေံမံၚ်ဟွံမိပ် (v) he is not well. [id] ဍေံမံၚ်စဟွံခိုဟ်။    ဍေံသ္ဒးဒုၚ်မံၚ်ဘဲၚေက်ဂိအ္စာ (v) he is suffering from toothache, sir.    ဍေံဟုံမံၚ်ဍာ် (v) he was having his bath.    တိခိုဟ်လေဝ်တိတ်မံၚ်ကီုရ (v) on good land you do get that much yield.    တုဟ်မိဟ်ကဵုအးမံၚ် (v) scrub the dirt till he is clean.    နူဂယးသ္ဒးဍုန်မံၚ်ပုၚ် (v) I shall be cooking the dinner in the morning.    ဗှေ်တံမံၚ်မိပ်စမိပ်မံၚ်ရဟာ (v) are you all in good health?    ဗှေ်မံၚ်အဏံကၠာ အဲအာသ္ၚိဍာ်မွဲလစုတ်ဏီ (v) you stay here a minute or two, I am just going to lavatory. [as va.] shows durative aspect usually embracing or extending up to, to point out time, rarely generic.    ဗှေ်မံၚ်အဏံလံမံၚ်ရဟာ (v) have you been living here long.    မိကဵုအဲဂၠိုၚ်မံၚ်ဂှ် (v) you have given me a lot, Mummy.    မာန်မံၚ်ရ (v) they keep on winning.    မၞိဟ်ယဲမံၚ်ဂှ်ခိုဟ်အာဣရဟာ (v) are the  sick man has recovered? [Syn.] ခိုဟ်အာ၊ ခိုဟ်တိုန်။    လ္ပဖျေံမံၚ်ဇကုဗှေ်ဂၠိုၚ်ဂှ် (v) do not spend too much time making yourself look nice.    သွက်တၟုဲအာကၠုၚ်ဂွံမံၚ်ဖျေံလဝ်သ္ၚိကျာခိုဟ်ခိုဟ် (v) make the veranda look nice so that our guests can use it. Occasionally this aspect applies to the result of the act specified. [Cf.] ထတ်ယုက်။ [Cf.] first sense, တဴ၊ သ္ပဒတဴ၊ သ္ပဒတန်။    [Der.] ဒၟံၚ် (n) dwelling place.    ဗၟံၚ် (v) to house."
Rarely.  နဒဒှ်ဗီုဏံလံဂွံဆဵု။,ခၞၚ်ခၞၚ်,(adv) rarely. [id] နဒဒှ်ဗီုဏံလံဂွံဆဵု။
Rasei,အ္စာပန်,"(n) four teachers or ministers of the first king, Meaharsammanta. Viz. Brom, Rasei, In, Bneh. [id.] အမာတ်ပန်။"
Rash,ဒဒှ်ယဲပရှော်နာ်မက္တဵု,(n) rash.
Rash,အကၚ်,"(n) rash, skin eruption, fume."
Rash and wayward person.  မၞိဟ်ရောဟ်။,မၞိဟ်ရှ်ော,(n) rash and wayward person. [id] မၞိဟ်ရောဟ်။
Rashly,ကြံကြံကြာန်ကြာန်,"(adv) recklessly, in a fool hardy manner, rashly."
Rashly,နဒဒှ်မကၠောန်ကြာန်ကြာန်,(adv) rashly.
Rashness,ဒဒှ်မကၠောန်ကြာန်ကြာန်,(n) rashness.
Raspberry,သတ်ရာတ်သပါရဳ,(n) raspberry.
Rasted lablab beans,သတ်ဇုက်ဇၞော်ခၞာ,(n) rasted lablab beans.
Rat,ကၞိ,"1 (n) rat, mouse. See ကဏိ (n)."
Rat,မဿိ,"(n) [P. musiko] mouse, rat."
Rat hole,တသိုက်ကၞိ,(n) rat hole.
Rat snake,ကၠန်သ္ၚိ,"(n) rat snake, common wolf snake, lycodonanticus, Compsosoma radiatum schlosser. [id] ကၠန်သြောံ(အ်)။"
Rat snake,ဇြံက်ကၠန်သြောံ,(n) rat snake.
Rat-trap,တေပ်ကၞိ,(n) rat-trap.
Ratan.  ဇုက်ၜဝ်၊ ၜဝ်။,တၞံၜဝ်,"(n) cane, rattan, ratan. [Syn.] ဇုက်ၜဝ်၊ ၜဝ်။"
Rate,ဒမြိပ်,"1 (n) rate, sign."
Rate,ဗ္ၜတ်,"(n) scale, rate, measure, measurement, dimension."
Rate.    ဒမြိပ်ဍေံ  the rate of its running,ဍေံ,2 ဍေဟ် (n) rate.    ဒမြိပ်ဍေံ (n) the rate of its running.
Ratification,ဒဒှ်မသ္ပဒ္တန်နကဵုဗဗွဲဓဝ်,(n) ratification.
Ratio,ဗြိုဟ်,"2 (n) proportion, ratio, manner, behaviour, bearing.   စှေ်ဗြိုဟ် (n) be well proportioned. [Var.] ကွပ်၊ ခလပ်။"
Ration,ဇွောံမ,"(n) provision, ration."
Ration,ရာရှေန်,(n) [Eng.] ration.
